QueryInput;ScientificName;AphiaID;Rank;Status;Kingdom;Phylum;Class;Order;Family;Genus;Species;FileName;Node name;IsAlive
11707;Cephalopoda;11707;Class;accepted;Animalia;Mollusca;Cephalopoda;;;;;Strait_of_Georgia_477.scor;large squids;True
Ophiodon elongatus;Ophiodon elongatus;240745;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Hexagrammidae;Ophiodon;Ophiodon elongatus;Strait_of_Georgia_477.scor;lingcod;True
3;Plantae;3;Kingdom;accepted;Plantae;;;;;;;Strait_of_Georgia_477.scor;macrophytes;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Strait_of_Georgia_477.scor;misc. pred. pelagics;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Strait_of_Georgia_477.scor;misc. small demersals;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Strait_of_Georgia_477.scor;misc. small pelagics;True
125498;Myctophidae;125498;Family;accepted;Animalia;Chordata;Teleostei;Myctophiformes;Myctophidae;;;Strait_of_Georgia_477.scor;myctophids;True
148724;Mysticeti;148724;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;Strait_of_Georgia_477.scor;mysticetae;True
148723;Odontoceti;148723;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;Strait_of_Georgia_477.scor;odontocetae;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Strait_of_Georgia_477.scor;other benthos;True
Gadus macrocephalus;Gadus macrocephalus;254538;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus macrocephalus;Strait_of_Georgia_477.scor;P. cod ad.;True
Gadus macrocephalus;Gadus macrocephalus;254538;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus macrocephalus;Strait_of_Georgia_477.scor;P. cod juv.;True
Hippoglossus stenolepis;Hippoglossus stenolepis;274290;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Hippoglossus;Hippoglossus stenolepis;Strait_of_Georgia_477.scor;P. halibut ad.;True
Hippoglossus stenolepis;Hippoglossus stenolepis;274290;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Hippoglossus;Hippoglossus stenolepis;Strait_of_Georgia_477.scor;P. halibut juv.;True
Merluccius productus;Merluccius productus;272458;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius productus;Strait_of_Georgia_477.scor;Pac. hake;True
Sebastes alutus;Sebastes alutus;254573;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Sebastidae;Sebastes;Sebastes alutus;Strait_of_Georgia_477.scor;Pac. Ocean perch;True
10193;Elasmobranchii;10193;Class;accepted;Animalia;Chordata;Elasmobranchii;;;;;Strait_of_Georgia_477.scor;pelagic sharks;True
Oncorhynchus gorbuscha;Oncorhynchus gorbuscha;127182;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus gorbuscha;Strait_of_Georgia_477.scor;pink;True
300735;Gadus chalcogrammus;300735;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus chalcogrammus;Strait_of_Georgia_477.scor;pollock ad.;True
300735;Gadus chalcogrammus;300735;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus chalcogrammus;Strait_of_Georgia_477.scor;pollock juv.;True
1821;Chordata;1821;Phylum;accepted;Animalia;Chordata;;;;;;Strait_of_Georgia_477.scor;rajidae / ratfish;True
Lepidopsetta;Lepidopsetta;269638;Genus;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Lepidopsetta;;Strait_of_Georgia_477.scor;rock sole;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;Strait_of_Georgia_477.scor;rockfish other;True
Anoplopoma fimbria;Anoplopoma fimbria;159463;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Anoplopomatidae;Anoplopoma;Anoplopoma fimbria;Strait_of_Georgia_477.scor;sablefish ad.;True
Anoplopoma fimbria;Anoplopoma fimbria;159463;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Anoplopomatidae;Anoplopoma;Anoplopoma fimbria;Strait_of_Georgia_477.scor;sablefish juv.;True
Lamna ditropis;Lamna ditropis;271421;Species;accepted;Animalia;Chordata;Elasmobranchii;Lamniformes;Lamnidae;Lamna;Lamna ditropis;Strait_of_Georgia_477.scor;salmon shark;True
254999;Eumetopias jubatus;254999;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Eumetopias;Eumetopias jubatus;Strait_of_Georgia_477.scor;sea lions;True
Callorhinus ursinus;Callorhinus ursinus;254997;Species;accepted;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Callorhinus;Callorhinus ursinus;Strait_of_Georgia_477.scor;seals;True
106674;Caridea;106674;Infraorder;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;;;;Strait_of_Georgia_477.scor;shrimps;True
325342;Decapodiformes;325342;Superorder;accepted;Animalia;Mollusca;Cephalopoda;;;;;Strait_of_Georgia_477.scor;small squids;True
Oncorhynchus nerka;Oncorhynchus nerka;254569;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus nerka;Strait_of_Georgia_477.scor;sockeye;True
Limanda aspera;Limanda aspera;254562;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Limanda;Limanda aspera;Strait_of_Georgia_477.scor;yellowfin sole;True
154659;Ariidae;154659;Family;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;;;Terminos_Lagoon_243.scor;Ariidae;True
3;Plantae;3;Kingdom;accepted;Plantae;;;;;;;Terminos_Lagoon_243.scor;Benthic autotrophs;True
106673;Brachyura;106673;Infraorder;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;;;;Terminos_Lagoon_243.scor;Brachyurans;True
125465;Engraulidae;125465;Family;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;;;Terminos_Lagoon_243.scor;Engraulidae;True
151456;Gerreidae;151456;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Gerreidae;;;Terminos_Lagoon_243.scor;Gerreidae;True
125538;Haemulidae;125538;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;;;Terminos_Lagoon_243.scor;Haemulidae;True
151453;Lutjanidae;151453;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;;;Terminos_Lagoon_243.scor;Lutjanidae;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Terminos_Lagoon_243.scor;Meiofauna;True
1065;Arthropoda;1065;Phylum;accepted;Animalia;Arthropoda;;;;;;Terminos_Lagoon_243.scor;Microcrustaceans;True
51;Mollusca;51;Phylum;accepted;Animalia;Mollusca;;;;;;Terminos_Lagoon_243.scor;Molluscs;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;Terminos_Lagoon_243.scor;Other fish;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Terminos_Lagoon_243.scor;Other macroinvertebrates;True
106727;Penaeidae;106727;Family;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;;;Terminos_Lagoon_243.scor;Penaeids;True
883;Polychaeta;883;Class;accepted;Animalia;Annelida;Polychaeta;;;;;Terminos_Lagoon_243.scor;Polychaetes;True
125558;Sciaenidae;125558;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;;;Terminos_Lagoon_243.scor;Scianidae;True
125564;Sparidae;125564;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;Terminos_Lagoon_243.scor;Sparidae;True
125612;Tetraodontidae;125612;Family;accepted;Animalia;Chordata;Teleostei;Tetraodontiformes;Tetraodontidae;;;Terminos_Lagoon_243.scor;Tetraodontidae;True
2;Animalia;2;Kingdom;accepted;Animalia;;;;;;;Terminos_Lagoon_243.scor;Zooplankton;True
