;file_name;node;kingdom_best_chatgpt;kingdom_best_chatgpt_score;phylum_best_chatgpt;phylum_best_chatgpt_score;class_best_chatgpt;class_best_chatgpt_score;order_best_chatgpt;order_best_chatgpt_score;family_best_chatgpt;family_best_chatgpt_score;genus_best_chatgpt;genus_best_chatgpt_score;species_best_chatgpt;species_best_chatgpt_score
691;Mississippi_River_Delta_779;juvenile grey snapper;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.91;Lutjanidae;1.0;Lutjanus;1.0;Lutjanus griseus;0.75
692;Mississippi_River_Delta_779;juvenile gulf sturgeon;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Acipenseriformes;0.98;Acipenseridae;1.0;Acipenser;1.0;Acipenser oxyrinchus desotoi;0.7124999999999999
693;Mississippi_River_Delta_779;juvenile largemouth bass;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.9249999999999999;Centrarchidae;1.0;Micropterus;1.0;Micropterus salmoides;0.75
694;Mississippi_River_Delta_779;juvenile menhaden;Animalia;0.98;Chordata;0.98;Actinopterygii;0.97;Clupeiformes;0.9675;Clupeidae;0.9550000000000001;Brevoortia;0.9700000000000001;Brevoortia patronus;0.745
695;Mississippi_River_Delta_779;juvenile pinfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.25;Sparidae;1.0;Lagodon;1.0;Lagodon rhomboides;0.75
696;Mississippi_River_Delta_779;juvenile red drum;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.65;Sciaenidae;1.0;Sciaenops;1.0;Sciaenops ocellatus;0.75
697;Mississippi_River_Delta_779;juvenile sand seatrout;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.6375;Sciaenidae;0.9875;Cynoscion;1.0;Cynoscion arenarius;0.5
698;Mississippi_River_Delta_779;juvenile sea catfish;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Siluriformes;1.0;Ariidae;1.0;Ariopsis;0.95;Ariopsis felis;0.7124999999999999
699;Mississippi_River_Delta_779;juvenile sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Carcharhiniformes;1.0;Carcharhinidae;0.75;Carcharhinus;0.75;Carcharhinus leucas;0.25
700;Mississippi_River_Delta_779;juvenile sheepshead;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.75;Sparidae;1.0;Archosargus;1.0;Archosargus probatocephalus;0.75
701;Mississippi_River_Delta_779;juvenile silver perch;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Acanthuriformes;0.35;Sciaenidae;1.0;Bairdiella;1.0;Bairdiella chrysoura;0.75
702;Mississippi_River_Delta_779;juvenile southern flounder;Animalia;1.0;Chordata;1.0;Actinopterygii;0.99;Pleuronectiformes;0.99;Paralichthyidae;0.98;Paralichthys;0.99;Paralichthys lethostigma;0.75
703;Mississippi_River_Delta_779;juvenile spot;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Acanthuriformes;0.475;Sciaenidae;0.98;Leiostomus;0.98;Leiostomus xanthurus;0.735
704;Mississippi_River_Delta_779;juvenile spotted seatrout;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.85;Sciaenidae;1.0;Cynoscion;1.0;Cynoscion nebulosus;0.75
705;Mississippi_River_Delta_779;juvenile striped mullet;Animalia;1.0;Chordata;1.0;Actinopterygii;0.99;Mugiliformes;0.99;Mugilidae;0.98;Mugil;0.98;Mugil cephalus;0.75
706;Mississippi_River_Delta_779;juvenile sunfishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.9125;Centrarchidae;1.0;Lepomis;0.985;Lepomis macrochirus;0.2375
707;Mississippi_River_Delta_779;juvenile threadfin shad;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Clupeidae;0.9825;Dorosoma;0.9825;Dorosoma petenense;0.7275
708;Mississippi_River_Delta_779;juvenile white shrimp;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Penaeidae;0.9749999999999999;Litopenaeus;0.9724999999999999;Litopenaeus setiferus;0.7424999999999999
709;Mississippi_River_Delta_779;killifishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Cyprinodontiformes;1.0;Fundulidae;0.75;Fundulus;0.5;Fundulus grandis;0.25
710;Mississippi_River_Delta_779;mollusks;Animalia;1.0;Mollusca;1.0;Bivalvia;0.25;Ostreoida;0.2;Ostreidae;0.25;Crassostrea;0.25;Crassostrea virginica;0.25
711;Mississippi_River_Delta_779;mud crabs;Animalia;0.9975;Arthropoda;0.9975;Malacostraca;0.98;Decapoda;0.9874999999999999;Panopeidae;0.9524999999999999;Panopeus;0.97;Panopeus herbstii;0.4825
712;Mississippi_River_Delta_779;other shrimp;Animalia;1.0;Arthropoda;0.99;Malacostraca;0.99;Decapoda;0.99;Palaemonidae;0.485;Palaemonetes;0.48;Palaemonetes pugio;0.2375
713;Mississippi_River_Delta_779;oyster drill;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Neogastropoda;0.9;Muricidae;1.0;Stramonita;0.7124999999999999;Stramonita haemastoma;0.45
714;Mississippi_River_Delta_779;oyster spat;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Ostreida;0.49;Ostreidae;0.995;Crassostrea;0.99;Crassostrea virginica;0.7424999999999999
715;Mississippi_River_Delta_779;sack oyster;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Ostreida;0.475;Ostreidae;1.0;Crassostrea;0.99;Crassostrea virginica;0.75
716;Mississippi_River_Delta_779;sea birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.25;Laridae;0.245;Sternula;0.2375;Sternula antillarum;0.2375
717;Mississippi_River_Delta_779;seed oyster;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Ostreida;0.49;Ostreidae;1.0;Crassostrea;1.0;Crassostrea virginica;0.75
718;Mississippi_River_Delta_779;silversides;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Atheriniformes;1.0;Atherinopsidae;0.5;Menidia;0.25;Menidia beryllina;0.25
719;Mount_St_Michel_Bay_742;Crepidule;Animalia;1.0;Mollusca;1.0;Gastropoda;1.0;Littorinimorpha;0.735;Calyptraeidae;1.0;Crepidula;0.9975;Crepidula fornicata;0.75
720;Mount_St_Michel_Bay_742;Detritus;;;;;;;;;;;;;;
721;Mount_St_Michel_Bay_742;Macrobenthos2;Animalia;1.0;Annelida;0.5;Polychaeta;0.475;Phyllodocida;0.245;Nereididae;0.245;Nereis;0.225;Nereis diversicolor;0.15
722;Mount_St_Michel_Bay_742;Macrophytes;Plantae;0.59;Tracheophyta;0.48;Liliopsida;0.475;Alismatales;0.475;Zosteraceae;0.485;Zostera;0.485;Zostera noltei;0.2375
723;Mount_St_Michel_Bay_742;Meiobenthos;Animalia;0.8724999999999999;Nematoda, Arthropoda, Foraminifera;0.1375;;;;;;;;;;
724;Mount_St_Michel_Bay_742;Moules;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Mytilida;0.7124999999999999;Mytilidae;0.9875;Mytilus;1.0;Mytilus edulis;0.75
725;Mount_St_Michel_Bay_742;Mulets;Animalia;1.0;Chordata;1.0;Actinopterygii;0.7424999999999999;Mugiliformes;0.98;Mugilidae;0.98;Chelon;0.4825;Chelon labrosus;0.245
726;Mount_St_Michel_Bay_742;Phytobenthos1;Chromista;0.645;Bacillariophyta;0.5;Bacillariophyceae;0.6875;Naviculales;0.2375;Naviculaceae;0.225;Cocconeis;0.25;Cocconeis scutellum;0.25
727;Mount_St_Michel_Bay_742;Phytoplancton;Eukaryota;0.2375;Bacillariophyta;0.5;Bacillariophyceae;0.2375;Thalassiosirales;0.2375;Thalassiosiraceae;0.25;Thalassiosira;0.25;Thalassiosira rotula;0.25
728;Mount_St_Michel_Bay_742;anatidés;Animalia;1.0;Chordata;0.9975;Aves;0.9924999999999999;Anseriformes;0.9924999999999999;Anatidae;0.9924999999999999;Anas;0.2125;;
729;Mount_St_Michel_Bay_742;céphalopodes;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Sepiida;0.2375;Sepiidae;0.2375;Sepia;0.245;Sepia officinalis;0.245
730;Mount_St_Michel_Bay_742;gros crustacés;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Cancridae;0.2375;Cancer;0.25;Cancer pagurus;0.245
731;Mount_St_Michel_Bay_742;huîtres;Animalia;1.0;Mollusca;1.0;Bivalvia;1.0;Ostreida;0.7124999999999999;Ostreidae;1.0;Crassostrea;0.7375;Crassostrea gigas;0.5
732;Mount_St_Michel_Bay_742;huîtres2;Animalia;1.0;Mollusca;1.0;Bivalvia;0.985;Ostreida;0.9375;Ostreidae;0.97;Crassostrea;0.9624999999999999;Crassostrea gigas;0.7475
733;Mount_St_Michel_Bay_742;juvenile cephal;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Sepiida;0.485;Sepiidae;0.49;Sepia;0.5;Sepia officinalis;0.25
734;Mount_St_Michel_Bay_742;juvéniles poiss;Animalia;1.0;Chordata;1.0;Actinopterygii;0.75;Perciformes;0.225;Moronidae;0.25;Dicentrarchus;0.25;Dicentrarchus labrax;0.25
735;Mount_St_Michel_Bay_742;macrobenthos;Animalia;1.0;Mollusca, Echinodermata, Arthropoda;0.2375;Bivalvia, Gastropoda, Echinoidea, Asteroidea;0.225;;;;;;;;
736;Mount_St_Michel_Bay_742;mouton;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Artiodactyla;0.965;Bovidae;0.9975;Ovis;0.995;Ovis aries;0.75
737;Mount_St_Michel_Bay_742;oiseaux limicol;Animalia;0.975;Chordata;0.9675;Aves;0.9575;Charadriiformes;0.9475;Scolopacidae;0.47;Calidris;0.4675;Calidris alpina;0.4825
738;Mount_St_Michel_Bay_742;petites espèces;Animalia;0.7375;Mollusca;0.25;Gastropoda;0.25;Littorinimorpha;0.225;Hydrobiidae;0.25;Gasterosteus;0.24;Gasterosteus aculeatus;0.245
739;Mount_St_Michel_Bay_742;phoques;Animalia;0.9950000000000001;Chordata;0.9950000000000001;Mammalia;0.9950000000000001;Carnivora;0.9950000000000001;Phocidae;0.9950000000000001;Phoca;0.7424999999999999;Phoca vitulina;0.7324999999999999
740;Mount_St_Michel_Bay_742;phytobenthos 2;Chromista;0.45;Bacillariophyta;0.5;Bacillariophyceae;0.45;Naviculales;0.2;Cylindrothecaceae;0.2;Cylindrotheca;0.2375;Cylindrotheca closterium;0.2375
741;Mount_St_Michel_Bay_742;poissons adulte;Animalia;0.9975;Chordata;0.9975;Actinopterygii;0.9975;Gadiformes;0.25;Moronidae;0.25;Dicentrarchus;0.25;Dicentrarchus labrax;0.25
742;Mount_St_Michel_Bay_742;zooplancton her;Animalia;1.0;Arthropoda;1.0;Copepoda;0.75;Calanoida;0.5;Calanidae;0.5;Calanus;0.5;Calanus helgolandicus;0.495
743;North_Aegean_495;Adult anchovy;Animalia;1.0;Chordata;1.0;Actinopterygii;0.9825;Clupeiformes;0.9874999999999999;Engraulidae;0.99;Engraulis;1.0;Engraulis encrasicolus;0.75
744;North_Aegean_495;Adult sardine;Animalia;1.0;Chordata;1.0;Actinopterygii;0.995;Clupeiformes;1.0;Clupeidae;0.995;Sardina;0.995;Sardina pilchardus;0.75
745;North_Aegean_495;Anglerfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Lophiiformes;1.0;Lophiidae;0.72;Lophius;0.4825;Lophius piscatorius;0.23
746;North_Aegean_495;Benthic cephalopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Sepiida;0.25;Sepiidae;0.25;Sepia;0.25;Sepia officinalis;0.25
747;North_Aegean_495;Benthic invert. (no crustacea);Animalia;1.0;Mollusca;0.25;Bivalvia;0.25;Mytiloida;0.225;Mytilidae;0.25;Mytilus;0.25;Mytilus galloprovincialis;0.25
748;North_Aegean_495;Benthopelagic cephalopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;Teuthida;0.45;Histioteuthidae, Cranchiidae, Onychoteuthidae;0.2375;Todarodes;0.2125;Todarodes sagittatus;0.175
749;North_Aegean_495;BepeFish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.75;Sparidae;0.75;Boops;0.5;Trachurus mediterraneus;0.25
750;North_Aegean_495;Crabs;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Brachyura;0.0375;;;;
751;North_Aegean_495;DemeFish1;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.64;Mullidae;0.495;Mullus;0.7375;Mullus barbatus;0.75
752;North_Aegean_495;DemeFish2;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.245;Sparidae;0.5;Dentex;0.25;Dentex dentex;0.25
753;North_Aegean_495;DemeFish3;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.47;Sparidae;0.7424999999999999;Pagellus;0.495;Serranus cabrilla;0.2475
754;North_Aegean_495;DemeFish4;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.475;Mullidae;0.25;Mullus;0.25;Mullus barbatus;0.25
755;North_Aegean_495;Detritus;;;;;;;;;;;;;;
756;North_Aegean_495;Discards;Animalia;0.2475;Chordata;0.2475;Actinopterygii;0.245;Carangiformes;0.2375;Carangidae;0.24;Trachurus;0.2425;Trachurus mediterraneus;0.235
757;North_Aegean_495;Flatfishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Soleidae, Pleuronectidae, Scophthalmidae;0.225;Solea, Platichthys, Psetta;0.2;S. solea, P. flesus, P. maxima;0.2
758;North_Aegean_495;Hake;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Merlucciidae;1.0;Merluccius;1.0;Merluccius merluccius;0.75
759;North_Aegean_495;Horse mackerel;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;0.95;Carangidae;0.98;Trachurus;1.0;Trachurus mediterraneus;0.25
760;North_Aegean_495;Jellyfish+ mnemiopsis;Animalia;1.0;Ctenophora;0.5;Tentaculata;0.5;Lobata;0.5;Bolinopsidae;0.25;Mnemiopsis;0.475;Mnemiopsis leidyi;0.475
761;North_Aegean_495;Juv anchovy;Animalia;1.0;Chordata;1.0;Actinopterygii;0.99;Clupeiformes;1.0;Engraulidae;1.0;Engraulis;1.0;Engraulis encrasicolus;0.75
762;North_Aegean_495;Juv sardine;Animalia;0.9775;Chordata;0.9775;Actinopterygii;0.97;Clupeiformes;0.97;Clupeidae;0.97;Sardina;0.9575;Sardina pilchardus;0.7375
763;North_Aegean_495;Large pelagic fishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.9375;Scombridae;0.75;Thunnus;0.5;Thunnus thynnus;0.5
764;North_Aegean_495;Loggerhead turtle;Animalia;1.0;Chordata;1.0;Reptilia;0.995;Testudines;1.0;Cheloniidae;0.9975;Caretta;0.9975;Caretta caretta;0.75
765;North_Aegean_495;Mackerel;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.95;Scombridae;1.0;Scomber;1.0;Scomber scombrus;0.75
766;North_Aegean_495;Macrozooplankton;Animalia;1.0;Arthropoda;0.75;Malacostraca;0.75;Euphausiacea;0.75;Euphausiidae;0.5;Euphausia;0.25;Nyctiphanes couchii;0.25
767;North_Aegean_495;Medium pelagic fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;0.95;Carangidae;1.0;Trachurus;0.5;Trachurus trachurus;0.125
768;North_Aegean_495;Mullets;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Mugiliformes;1.0;Mugilidae;1.0;Mugil;0.4825;Mugil cephalus;0.245
769;North_Aegean_495;Norway lobster;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Nephropidae;0.9;Nephrops;1.0;Nephrops norvegicus;0.75
770;North_Aegean_495;Other Small pelagic fishes;Animalia;0.9824999999999999;Chordata;0.9824999999999999;Actinopterygii;0.9725;Clupeiformes;0.9674999999999999;Engraulidae;0.485;Engraulis;0.485;Engraulis encrasicolus;0.495
771;North_Aegean_495;Other gadiforms;Animalia;1.0;Chordata;1.0;Actinopterygii;0.95;Gadiformes;0.95;;;;;;
772;North_Aegean_495;Polychaetes;Animalia;1.0;Annelida;1.0;Polychaeta;0.925;;;;;;;;
773;North_Aegean_495;Sea birds;Animalia;1.0;Chordata;1.0;Aves;1.0;Charadriiformes;0.25;Laridae;0.25;Larus;0.25;michahellis;0.2375
774;North_Aegean_495;Shrimps;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Decapoda;1.0;Caridea;0.05;;;;
775;North_Aegean_495;Suprabenthos;Animalia;1.0;Arthropoda;1.0;Malacostraca;1.0;Mysida;0.495;Mysidae;0.5;Gastrosaccus;0.25;Gastrosaccus spinifer;0.245
776;North_Aegean_495;dolphins;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.98;Delphinidae;0.995;Tursiops;0.49875;Tursiops truncatus;0.25
777;North_Aegean_495;mesozooplankton;Animalia;1.0;Arthropoda;1.0;Copepoda;0.75;Calanoida;0.75;Calanidae;0.5;Calanus;0.5;Calanus helgolandicus;0.5
778;North_Aegean_495;micro-;Protista;0.175;Haptophyta;0.2375;;;;;;;;;;
779;North_Aegean_495;phyto;Chromista;0.45;Bacillariophyta;0.5;Bacillariophyceae;0.25;Isochrysidales;0.25;Thalassiosiraceae;0.25;Emiliania;0.25;huxleyi;0.25
780;North_Aegean_495;picarels and bogue;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Spariformes;0.5;Sparidae;0.44999999999999996;Spicara;0.4825;Boops boops;0.25
781;North_Aegean_495;"rays &amp; skates";Animalia;0.7424999999999999;Chordata;0.7424999999999999;Chondrichthyes;0.7424999999999999;Rajiformes;0.6950000000000001;Rajidae;0.7075;Raja;0.4775;Raja clavata;0.4775
782;North_Aegean_495;sharks;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Carcharhiniformes;0.4875;Squalidae;0.25;Squalus;0.25;Squalus acanthias;0.245
783;North_Benguela_503;Adult horse mac;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;0.95;Carangidae;0.98;Trachurus;1.0;Trachurus capensis;0.25
784;North_Benguela_503;Anchovy;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;1.0;Engraulidae;1.0;Engraulis;1.0;capensis;0.25
785;North_Benguela_503;Benthic-feeding;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Scorpaeniformes;0.2375;Triglidae;0.25;Chelidonichthys;0.25;Chelidonichthys capensis;0.2475
786;North_Benguela_503;Cetaceans;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Cetacea;0.95;Delphinidae;0.25;Tursiops;0.25;Tursiops truncatus;0.225
787;North_Benguela_503;Chondrichthyans;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.75;Multiple;0.05;Multiple;0.05;Multiple;0.05;Multiple;0.05
788;North_Benguela_503;Detritus;;;;;;;;;;;;;;
789;North_Benguela_503;Gelatinous zoop;Animalia;0.75;Cnidaria;0.75;Scyphozoa;0.75;Semaeostomeae;0.4825;Pelagiidae;0.25;Pelagia;0.245;Pelagia noctiluca;0.225
790;North_Benguela_503;Juvenile horse;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;0.95;Carangidae;1.0;Trachurus;1.0;Trachurus capensis;0.25
791;North_Benguela_503;Large M. capens;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.75;Merlucciidae;0.7375;Merluccius;0.75;Merluccius capensis;0.49875
792;North_Benguela_503;Large M. parado;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.75;Merlucciidae;0.75;Merluccius;0.75;Merluccius paradoxus;0.5
793;North_Benguela_503;Large pelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.45;Scombridae;0.5;Thunnus;0.5;Thunnus albacares;0.225
794;North_Benguela_503;Macrobenthos;Animalia;1.0;Annelida;0.2375;Polychaeta;0.225;Nereidida;0.225;Nereididae;0.225;Nereis;0.2125;Nereis diversicolor;0.175
795;North_Benguela_503;Macrozooplankto;Animalia;0.5;Arthropoda;0.75;Malacostraca;0.75;Euphausiacea;0.5;Euphausiidae;0.5;Euphausia;0.5;Euphausia lucens;0.175
796;North_Benguela_503;Meiobenthos;Animalia;0.5;Nematoda;0.4875;Chromadorea;0.475;Enoplida;0.05;;;;;Nematoda indet.;0.0625
797;North_Benguela_503;Mesopelagics;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Myctophiformes;0.4825;Myctophidae;0.2425;Lampanyctus;0.23;Lampanyctus crocodilus;0.225
798;North_Benguela_503;Mesozooplankton;Animalia;0.5;Arthropoda;0.75;Copepoda;0.5;Calanoida;0.5;Calanidae;0.5;Calanoides;0.25;Calanoides carinatus;0.25
799;North_Benguela_503;Microzooplankto;Eukaryota;0.25;Ciliophora;0.25;Oligotrichea;0.225;Tintinnida;0.025;Tintinnidae;0.025;Strombidium;0.25;Strombidium sp.;0.25
800;North_Benguela_503;Other small pel;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Clupeiformes;0.5;Engraulidae;0.25;Engraulis;0.25;Engraulis capensis;0.25
801;North_Benguela_503;Pelagic Goby;Animalia;0.9975;Chordata;0.9975;Actinopterygii;0.9975;Gobiiformes;0.9975;Gobiidae;0.99;Sufflogobius;0.48;Sufflogobius bibarbatus;0.25
802;North_Benguela_503;Pelagic-feeding;Animalia;1.0;Chordata;0.75;Actinopterygii;0.75;Clupeiformes;0.25;Clupeidae;0.25;Sardinops;0.2375;Sardinops sagax;0.2375
803;North_Benguela_503;Phytoplankton;Chromista;0.4875;Bacillariophyta;0.5;Bacillariophyceae;0.225;Thalassiosirales;0.25;Thalassiosiraceae;0.25;Thalassiosira;0.25;Thalassiosira oceanica;0.25
804;North_Benguela_503;Sardine;Animalia;1.0;Chordata;1.0;Actinopterygii;0.99;Clupeiformes;0.985;Clupeidae;0.9750000000000001;Sardinops;0.4825;Sardinops sagax;0.24
805;North_Benguela_503;Seabirds;Animalia;1.0;Chordata;1.0;Aves;1.0;Multiple;0.075;Multiple;0.075;Multiple;0.05;Multiple;0.05
806;North_Benguela_503;Seals;Animalia;1.0;Chordata;1.0;Mammalia;1.0;Carnivora;1.0;Otariidae;0.25;Arctocephalus;0.25;Arctocephalus pusillus;0.25
807;North_Benguela_503;Small M. capens;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.75;Merlucciidae;0.75;Merluccius;0.75;Merluccius capensis;0.5
808;North_Benguela_503;cephalopods;Animalia;1.0;Mollusca;1.0;Cephalopoda;1.0;;;;;;;;
809;Northern_Humboldt_Current_488;Detritus;;;;;;;;;;;;;;
810;Northern_Humboldt_Current_488;Diatoms;Chromista;0.675;Bacillariophyta;0.75;Bacillariophyceae;1.0;Thalassiosirales;0.5;Thalassiosiraceae;0.5;Thalassiosira;0.5;Thalassiosira pseudonana;0.2375
811;Northern_Humboldt_Current_488;Dino and silicoflagellates;Eukaryota;0.225;Dinoflagellata;0.2375;Dinophyceae;0.6875;Gonyaulacales;0.42500000000000004;Gonyaulacaceae;0.2125;Alexandrium;0.2375;Scrippsiella trochoidea;0.1875
812;Northern_Humboldt_Current_488;Microzooplankton;Protista;0.4;Dinoflagellata;0.25;Dinophyceae;0.25;Oxyrrhinida;0.225;Oxyrrhinidae;0.225;Oxyrrhis;0.25;Oxyrrhis marina;0.25
813;Northern_Humboldt_Current_488;anchovy;Animalia;0.995;Chordata;0.995;Actinopterygii;0.995;Clupeiformes;0.995;Engraulidae;0.995;Engraulis;0.9675;Engraulis ringens;0.74
814;Northern_Humboldt_Current_488;benthic elasmobranchs;Animalia;1.0;Chordata;1.0;Chondrichthyes;0.495;Carcharhiniformes;0.5;Triakidae;0.5;Mustelus;0.25;Mustelus whitneyi;0.2375
815;Northern_Humboldt_Current_488;butter fishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.45;Stromateidae;0.75;Peprilus;0.25;Stromateus stellatus;0.2
816;Northern_Humboldt_Current_488;catfish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Siluriformes;1.0;Ariidae;0.5;Cathorops;0.25;peruvianus;0.1625
817;Northern_Humboldt_Current_488;cetaceans;Animalia;0.98;Chordata;0.98;Mammalia;0.98;Cetacea;0.95;Delphinidae;0.7124999999999999;Tursiops;0.245;truncatus;0.225
818;Northern_Humboldt_Current_488;chondrichtlyans;Animalia;1.0;Chordata;1.0;Chondrichthyes;1.0;Carcharhiniformes;0.25;Carcharhinidae;0.0125;Mustelus;0.225;whitneyi;0.2375
819;Northern_Humboldt_Current_488;conger;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Anguilliformes;1.0;Congridae;1.0;Conger;0.675;Conger conger;0.2
820;Northern_Humboldt_Current_488;flatfishes;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Pleuronectiformes;1.0;Paralichthyidae;0.5;Paralichthys;0.25;Paralichthys adspersus;0.245
821;Northern_Humboldt_Current_488;gelatinous zooplankton;Animalia;0.72;Cnidaria;0.4825;Scyphozoa;0.24;Semaeostomeae;0.23;Ulmaridae;0.225;Aurelia;0.225;Thalia democratica;0.225
822;Northern_Humboldt_Current_488;horse mackerels;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Carangiformes;0.9;Carangidae;1.0;Trachurus;0.965;Trachurus murphyi;0.75
823;Northern_Humboldt_Current_488;jumbo squid;Animalia;0.99;Mollusca;0.985;Cephalopoda;0.9774999999999999;Oegopsida;0.935;Ommastrephidae;0.98;Dosidicus;0.98;Dosidicus gigas;0.75
824;Northern_Humboldt_Current_488;large hake;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;1.0;Merlucciidae;1.0;Merluccius;0.98;Merluccius gayi;0.4
825;Northern_Humboldt_Current_488;mackerels;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Scombriformes;0.95;Scombridae;1.0;Scomber;1.0;Scomber japonicus;0.5
826;Northern_Humboldt_Current_488;macrobenthos;Animalia;1.0;Mollusca;0.25;Bivalvia;0.25;Venerida;0.2375;Mesodesmatidae;0.25;Mesodesma;0.25;Mesodesma donacium;0.25
827;Northern_Humboldt_Current_488;macrozooplankton;Animalia;0.9550000000000001;Arthropoda;0.74;Malacostraca;0.735;Euphausiacea;0.7324999999999999;Euphausiidae;0.485;Euphausia;0.485;Euphausia mucronata;0.45
828;Northern_Humboldt_Current_488;medium demersal fish;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.7475;Merlucciidae;0.7475;Merluccius;0.7375;Merluccius gayi;0.2375
829;Northern_Humboldt_Current_488;medium hake;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Gadiformes;0.9924999999999999;Merlucciidae;0.9874999999999999;Merluccius;0.9874999999999999;gayi;0.2375
830;Northern_Humboldt_Current_488;medium sciaenids;Animalia;1.0;Chordata;1.0;Actinopterygii;1.0;Perciformes;0.44999999999999996;Sciaenidae;1.0;Cilus;0.25;Cilus gilberti;0.2375
831;Northern_Humboldt_Current_488;mesopelagics;Animalia;1.0;Chordata;0.9924999999999999;Actinopterygii;0.98;Myctophiformes;0.7224999999999999;Myctophidae;0.4825;Benthosema;0.2375;Benthosema panamense;0.2125
