;QueryName;Status;FileName;OriginalName;ScientificName;AphiaID;Rank;Kingdom;Phylum;Class;Order;Family;Genus;Species
815;Stromateus stellatus;accepted;Northern_Humboldt_Current_488;butter fishes;Stromateus stellatus;273999.0;Species;Animalia;Chordata;Teleostei;Scombriformes;Stromateidae;Stromateus;Stromateus stellatus
816;Siluriformes;accepted;Northern_Humboldt_Current_488;catfish;Siluriformes;154157.0;Order;Animalia;Chordata;Teleostei;Siluriformes;None;None;Nan
817;Cetacea;accepted;Northern_Humboldt_Current_488;cetaceans;Cetacea;2688.0;Infraorder;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan
818;Chondrichthyes;accepted;Northern_Humboldt_Current_488;chondrichtlyans;Chondrichthyes;1517375.0;Parvphylum;Animalia;Chordata;None;None;None;None;Nan
819;Conger conger;accepted;Northern_Humboldt_Current_488;conger;Conger conger;126285.0;Species;Animalia;Chordata;Teleostei;Anguilliformes;Congridae;Conger;Conger conger
820;Pleuronectiformes;accepted;Northern_Humboldt_Current_488;flatfishes;Pleuronectiformes;10331.0;Order;Animalia;Chordata;Teleostei;Pleuronectiformes;None;None;Nan
821;Gelatinous zooplankton;Not Found;Northern_Humboldt_Current_488;gelatinous zooplankton;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
822;Trachurus murphyi;accepted;Northern_Humboldt_Current_488;horse mackerels;Trachurus murphyi;273303.0;Species;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus murphyi
823;Dosidicus gigas;accepted;Northern_Humboldt_Current_488;jumbo squid;Dosidicus gigas;342291.0;Species;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;Dosidicus;Dosidicus gigas
824;Merluccius gayi;accepted;Northern_Humboldt_Current_488;large hake;Merluccius gayi;293628.0;Species;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius gayi
825;Scomber japonicus;accepted;Northern_Humboldt_Current_488;mackerels;Scomber japonicus;127022.0;Species;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;Scomber japonicus
826;Macrobenthos;Not Found;Northern_Humboldt_Current_488;macrobenthos;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
827;Macrozooplankton;Not Found;Northern_Humboldt_Current_488;macrozooplankton;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
828;Merluccius;accepted;Northern_Humboldt_Current_488;medium demersal fish;Merluccius;125762.0;Genus;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Nan
829;Merluccius gayi;accepted;Northern_Humboldt_Current_488;medium hake;Merluccius gayi;293628.0;Species;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius gayi
830;Cynoscion analis;accepted;Northern_Humboldt_Current_488;medium sciaenids;Cynoscion analis;276076.0;Species;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Cynoscion;Cynoscion analis
831;Myctophiformes;accepted;Northern_Humboldt_Current_488;mesopelagics;Myctophiformes;10309.0;Order;Animalia;Chordata;Teleostei;Myctophiformes;None;None;Nan
832;Mesozooplankton;Not Found;Northern_Humboldt_Current_488;mesozooplankton;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
833;Cephalopoda;accepted;Northern_Humboldt_Current_488;other cephalopods;Cephalopoda;11707.0;Class;Animalia;Mollusca;Cephalopoda;None;None;None;Nan
834;Sarda chiliensis;accepted;Northern_Humboldt_Current_488;other large pelagics;Sarda chiliensis;293729.0;Species;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Sarda;Sarda chiliensis
835;Engraulis ringens;accepted;Northern_Humboldt_Current_488;other small pelagics;Engraulis ringens;272287.0;Species;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis ringens
836;Pinnipedia;accepted;Northern_Humboldt_Current_488;pinnipeds;Pinnipedia;148736.0;Infraorder;Animalia;Chordata;Mammalia;Carnivora;None;None;Nan
837;Sardinops sagax;accepted;Northern_Humboldt_Current_488;sardine;Sardinops sagax;217452.0;Species;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax
838;Prionotus stephanophrys;accepted;Northern_Humboldt_Current_488;sea robin;Prionotus stephanophrys;276291.0;Species;Animalia;Chordata;Teleostei;Perciformes;Triglidae;Prionotus;Prionotus stephanophrys
839;Aves;accepted;Northern_Humboldt_Current_488;seabirds;Aves;1836.0;Class;Animalia;Chordata;Aves;None;None;None;Nan
840;NO_DATA;Not Found;Northern_Humboldt_Current_488;small demersals;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
841;Merluccius gayi peruanus;unaccepted;Northern_Humboldt_Current_488;small hake;Merluccius gayi peruanus;293629.0;Subspecies;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Nan
842;NO_DATA;Not Found;Portofino_731;Amberjack & dentex +;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
843;Cephalopoda;accepted;Portofino_731;Cephalopods;Cephalopoda;11707.0;Class;Animalia;Mollusca;Cephalopoda;None;None;None;Nan
844;Decapoda;accepted;Portofino_731;Decapods +;Decapoda;1130.0;Order;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan
845;Detritus;Not Found;Portofino_731;Detritus;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
846;Diplodus;accepted;Portofino_731;Diplodus +;Diplodus;126076.0;Genus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Diplodus;Nan
847;Delphinidae;accepted;Portofino_731;Dolphins;Delphinidae;136980.0;Family;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;None;Nan
848;Epinephelus marginatus;accepted;Portofino_731;Dusky grouper - large;Epinephelus marginatus;127036.0;Species;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus
849;Epinephelus marginatus;accepted;Portofino_731;Dusky grouper - medium;Epinephelus marginatus;127036.0;Species;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus
850;Epinephelus marginatus;accepted;Portofino_731;Dusky grouper - small;Epinephelus marginatus;127036.0;Species;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus
851;NO_DATA;Not Found;Portofino_731;Echinoderms +;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
852;Gobiidae;accepted;Portofino_731;Gobies +;Gobiidae;125537.0;Family;Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;None;Nan
853;Alcyonacea;unaccepted;Portofino_731;Gorgonians;Alcyonacea;1365.0;Order;Animalia;Cnidaria;Octocorallia;Alcyonacea;None;None;Nan
854;Trachurus;accepted;Portofino_731;Horse mackerels +;Trachurus;125946.0;Genus;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Nan
855;Scorpaena;accepted;Portofino_731;Large-scaled scorpionfishes +;Scorpaena;126171.0;Genus;Animalia;Chordata;Teleostei;Perciformes;Scorpaenidae;Scorpaena;Nan
856;NO_DATA;Not Found;Portofino_731;Macrofauna +;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
857;Meiofauna;Not Found;Portofino_731;Meiofauna;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
858;Mugilidae;accepted;Portofino_731;Mullets;Mugilidae;125546.0;Family;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;None;Nan
859;Pagellus;accepted;Portofino_731;Pagellus;Pagellus;126079.0;Genus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Pagellus;Nan
860;Phytoplankton;Not Found;Portofino_731;Phytoplankton;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
861;Posidonia oceanica;accepted;Portofino_731;Posidonia;Posidonia oceanica;145794.0;Species;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Posidoniaceae;Posidonia;Posidonia oceanica
862;Sarpa salpa;accepted;Portofino_731;Salema - adults;Sarpa salpa;127064.0;Species;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sarpa;Sarpa salpa
863;Sarpa salpa;accepted;Portofino_731;Salema - juveniles;Sarpa salpa;127064.0;Species;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sarpa;Sarpa salpa
864;Atherina;accepted;Portofino_731;Sand smelts +;Atherina;125659.0;Genus;Animalia;Chordata;Teleostei;Atheriniformes;Atherinidae;Atherina;Nan
865;NO_DATA;Not Found;Portofino_731;Scorpionfishes & combers +;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
866;Echinoidea;accepted;Portofino_731;Sea urchins;Echinoidea;123082.0;Class;Animalia;Echinodermata;Echinoidea;None;None;None;Nan
867;NO_DATA;Not Found;Portofino_731;Sea worms;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
868;Phaeophyceae;accepted;Portofino_731;Seaweeds;Phaeophyceae;830.0;Class;Chromista;Ochrophyta;Phaeophyceae;None;None;None;Nan
869;Thunnini;Not Found;Portofino_731;Small tunas +;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
870;Mullus surmuletus;accepted;Portofino_731;Stripped red mullets +;Mullus surmuletus;126986.0;Species;Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Mullus;Mullus surmuletus
871;Suspensivores;Not Found;Portofino_731;Suspensivores +;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
872;Labridae;accepted;Portofino_731;Wrasses +;Labridae;125541.0;Family;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;None;Nan
873;NO_DATA;Not Found;Portofino_731;Zooplankton - large;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
874;NO_DATA;Not Found;Portofino_731;Zooplankton - small;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
875;Annelida;accepted;Ria_Formosa_125;Annelida;Annelida;882.0;Phylum;Animalia;Annelida;None;None;None;None;Nan
876;NO_DATA;Not Found;Ria_Formosa_125;Benthic ff;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
877;Bivalvia;accepted;Ria_Formosa_125;Bivalvia;Bivalvia;105.0;Class;Animalia;Mollusca;Bivalvia;None;None;None;Nan
878;Crustacea;accepted;Ria_Formosa_125;Crustacea;Crustacea;1066.0;Subphylum;Animalia;Arthropoda;None;None;None;None;Nan
879;Liza aurata;unaccepted;Ria_Formosa_125;Detritivorous f;Liza aurata;126978.0;Species;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;Liza;Liza aurata
880;Detritus;Not Found;Ria_Formosa_125;Detritus;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
881;Gastropoda;accepted;Ria_Formosa_125;Gasteropoda;Gastropoda;101.0;Class;Animalia;Mollusca;Gastropoda;None;None;None;Nan
882;NO_DATA;Not Found;Ria_Formosa_125;Pelagic-benthic ff;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
883;Phytoplankton;Not Found;Ria_Formosa_125;Phytoplankton;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
884;NO_DATA;Not Found;Ria_Formosa_125;Planktonic f;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
885;Sparus aurata;accepted;Ria_Formosa_125;S. auratus;Sparus aurata;151523.0;Species;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sparus;Sparus aurata
886;Spondyliosoma cantharus;accepted;Ria_Formosa_125;S. cantharus;Spondyliosoma cantharus;127066.0;Species;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Spondyliosoma;Spondyliosoma cantharus
887;Atherina boyeri;accepted;Ria_Formosa_125;Small b-p ff;Atherina boyeri;272027.0;Species;Animalia;Chordata;Teleostei;Atheriniformes;Atherinidae;Atherina;Atherina boyeri
888;Zooplankton;Not Found;Ria_Formosa_125;Zooplankton;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
889;Mysticeti;accepted;Sierra_Leone_137;Baleen whales;Mysticeti;148724.0;Superfamily;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan
890;NO_DATA;Not Found;Sierra_Leone_137;Benthos;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
891;Ilisha africana;accepted;Sierra_Leone_137;Bongo shad;Ilisha africana;281158.0;Species;Animalia;Chordata;Teleostei;Clupeiformes;Pristigasteridae;Ilisha;Ilisha africana
892;Zooplankton;Not Found;Sierra_Leone_137;Carnivorous zooplankton;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
893;Siluriformes;accepted;Sierra_Leone_137;Catfish;Siluriformes;154157.0;Order;Animalia;Chordata;Teleostei;Siluriformes;None;None;Nan
894;Cephalopoda;accepted;Sierra_Leone_137;Cephalopods;Cephalopoda;11707.0;Class;Animalia;Mollusca;Cephalopoda;None;None;None;Nan
895;Sciaenidae;accepted;Sierra_Leone_137;Croackers;Sciaenidae;125558.0;Family;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;None;Nan
896;Crustacea;accepted;Sierra_Leone_137;Crustaceans;Crustacea;1066.0;Subphylum;Animalia;Arthropoda;None;None;None;None;Nan
897;Detritus;Not Found;Sierra_Leone_137;Detritus;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
898;Polydactylus quadrifilis;accepted;Sierra_Leone_137;Gaint African Threadfin;Polydactylus quadrifilis;276599.0;Species;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Polydactylus;Polydactylus quadrifilis
899;Epinephelus;accepted;Sierra_Leone_137;Groupers;Epinephelus;126068.0;Genus;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Nan
900;Zooplankton;Not Found;Sierra_Leone_137;Herbivorous zooplankton;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
901;Caranx hippos;accepted;Sierra_Leone_137;Jacks;Caranx hippos;126803.0;Species;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Caranx;Caranx hippos
902;Carcharhiniformes;accepted;Sierra_Leone_137;L Coastal Sharks and Rays;Carcharhiniformes;10210.0;Order;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;None;None;Nan
903;Chondrichthyes;accepted;Sierra_Leone_137;L Deep Sharks and Rays;Chondrichthyes;1517375.0;Parvphylum;Animalia;Chordata;None;None;None;None;Nan
904;Galeocerdo;accepted;Sierra_Leone_137;Large Bathydem predators;Galeocerdo;105720.0;Genus;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Galeocerdonidae;Galeocerdo;Nan
905;Thunnus;accepted;Sierra_Leone_137;Large Bathypelagic predators;Thunnus;126065.0;Genus;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Thunnus;Nan
906;Thunnus;accepted;Sierra_Leone_137;Large Tuna;Thunnus;126065.0;Genus;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Thunnus;Nan
907;Pisces;unaccepted;Sierra_Leone_137;Large demersal invert feeders;Pisces;11676.0;Superclass;Animalia;Chordata;None;None;None;None;Nan
908;Pisces;unaccepted;Sierra_Leone_137;Large demersal predators;Pisces;11676.0;Superclass;Animalia;Chordata;None;None;None;None;Nan
909;Thunnus albacares;accepted;Sierra_Leone_137;Large pelagic predators;Thunnus albacares;127027.0;Species;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Thunnus;Thunnus albacares
910;Pentanemus quinquarius;accepted;Sierra_Leone_137;Lesser African Threadfin;Pentanemus quinquarius;282202.0;Species;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Pentanemus;Pentanemus quinquarius
911;Seriola;accepted;Sierra_Leone_137;M Bathypelagic invert feeders;Seriola;125944.0;Genus;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Seriola;Nan
912;Carcharhiniformes;accepted;Sierra_Leone_137;M Coastal Sharks and Rays;Carcharhiniformes;10210.0;Order;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;None;None;Nan
913;Squaliformes;accepted;Sierra_Leone_137;M Deep Sharks and Rays;Squaliformes;10211.0;Order;Animalia;Chordata;Elasmobranchii;Squaliformes;None;None;Nan
914;NO_DATA;Not Found;Sierra_Leone_137;Medium demersal invert feeders;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
915;Pisces;unaccepted;Sierra_Leone_137;Medium demersal predators;Pisces;11676.0;Superclass;Animalia;Chordata;None;None;None;None;Nan
916;NO_DATA;Not Found;Sierra_Leone_137;Mesopelagics;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
917;Mugilidae;accepted;Sierra_Leone_137;Mullets and other herbivores;Mugilidae;125546.0;Family;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;None;Nan
918;Phytoplankton;Not Found;Sierra_Leone_137;Primary producers;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
919;Pentanemus quinquarius;accepted;Sierra_Leone_137;Royal Threadfin;Pentanemus quinquarius;282202.0;Species;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Pentanemus;Pentanemus quinquarius
920;Nephrops;accepted;Sierra_Leone_137;SM Bathydem invert feeders;Nephrops;106863.0;Genus;Animalia;Arthropoda;Malacostraca;Decapoda;Nephropidae;Nephrops;Nan
921;Sardinella;accepted;Sierra_Leone_137;Sardinellas;Sardinella;125721.0;Genus;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Sardinella;Nan
922;Trachurus trecae;accepted;Sierra_Leone_137;Scads and mackerels;Trachurus trecae;126823.0;Species;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus trecae
923;Aves;accepted;Sierra_Leone_137;Seabirds;Aves;1836.0;Class;Animalia;Chordata;Aves;None;None;None;Nan
924;Ephippidae;accepted;Sierra_Leone_137;Sickle-and spadefish;Ephippidae;151426.0;Family;Animalia;Chordata;Teleostei;Acanthuriformes;Ephippidae;None;Nan
925;NO_DATA;Not Found;Sierra_Leone_137;Small Bathypelagic predators;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
926;Scombridae;accepted;Sierra_Leone_137;Small Tuna;Scombridae;125559.0;Family;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;None;Nan
927;Pagellus;accepted;Sierra_Leone_137;Small demersal invert feeders;Pagellus;126079.0;Genus;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Pagellus;Nan
928;NO_DATA;Not Found;Sierra_Leone_137;Small demersal predators;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
929;Engraulis encrasicolus;accepted;Sierra_Leone_137;Small pelagic invert feeders;Engraulis encrasicolus;126426.0;Species;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis encrasicolus
930;Scomber colias;accepted;Sierra_Leone_137;Small pelagic predators;Scomber colias;151174.0;Species;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;Scomber colias
931;Odontoceti;accepted;Sierra_Leone_137;Toothed whales and dolphins;Odontoceti;148723.0;Superfamily;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan
932;Testudines;accepted;Sierra_Leone_137;Turtles;Testudines;2689.0;Order;Animalia;Chordata;None;Testudines;None;None;Nan
933;Detritus;Not Found;Strait_of_Georgia_477;Detritus;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
934;Gadus macrocephalus;accepted;Strait_of_Georgia_477;P. cod ad.;Gadus macrocephalus;254538.0;Species;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus macrocephalus
935;Gadus macrocephalus;accepted;Strait_of_Georgia_477;P. cod juv.;Gadus macrocephalus;254538.0;Species;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus macrocephalus
936;Hippoglossus stenolepis;accepted;Strait_of_Georgia_477;P. halibut ad.;Hippoglossus stenolepis;274290.0;Species;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Hippoglossus;Hippoglossus stenolepis
937;Hippoglossus stenolepis;accepted;Strait_of_Georgia_477;P. halibut juv.;Hippoglossus stenolepis;274290.0;Species;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Hippoglossus;Hippoglossus stenolepis
938;Sebastes alutus;accepted;Strait_of_Georgia_477;Pac. Ocean perch;Sebastes alutus;254573.0;Species;Animalia;Chordata;Teleostei;Perciformes;Sebastidae;Sebastes;Sebastes alutus
939;Merluccius productus;accepted;Strait_of_Georgia_477;Pac. hake;Merluccius productus;272458.0;Species;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius productus
940;Atheresthes stomias;accepted;Strait_of_Georgia_477;arrowtooth ad.;Atheresthes stomias;279792.0;Species;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias
941;Atheresthes stomias;accepted;Strait_of_Georgia_477;arrowtooth juv.;Atheresthes stomias;279792.0;Species;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias
942;Aves;accepted;Strait_of_Georgia_477;birds demer pisciv;Aves;1836.0;Class;Animalia;Chordata;Aves;None;None;None;Nan
943;Aves;accepted;Strait_of_Georgia_477;birds pelag pisciv;Aves;1836.0;Class;Animalia;Chordata;Aves;None;None;None;Nan
944;Aves;accepted;Strait_of_Georgia_477;birds zooplanktiv;Aves;1836.0;Class;Animalia;Chordata;Aves;None;None;None;Nan
945;Bivalvia;accepted;Strait_of_Georgia_477;bivalves;Bivalvia;105.0;Class;Animalia;Mollusca;Bivalvia;None;None;None;Nan
946;Sagitta elegans;unaccepted;Strait_of_Georgia_477;carn. zooplankton;Sagitta elegans;105450.0;Species;Animalia;Chaetognatha;Sagittoidea;Aphragmophora;Sagittidae;Sagitta;Sagitta elegans
947;Oncorhynchus tshawytscha;accepted;Strait_of_Georgia_477;chinook ad.;Oncorhynchus tshawytscha;158075.0;Species;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha
948;Oncorhynchus tshawytscha;accepted;Strait_of_Georgia_477;chinook juv.;Oncorhynchus tshawytscha;158075.0;Species;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha
949;Oncorhynchus keta;accepted;Strait_of_Georgia_477;chum;Oncorhynchus keta;127183.0;Species;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta
950;Oncorhynchus kisutch;accepted;Strait_of_Georgia_477;coho ad.;Oncorhynchus kisutch;127184.0;Species;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch
951;Oncorhynchus kisutch;accepted;Strait_of_Georgia_477;coho juv.;Oncorhynchus kisutch;127184.0;Species;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch
952;Brachyura;accepted;Strait_of_Georgia_477;crabs;Brachyura;106673.0;Infraorder;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan
953;Squalus acanthias;accepted;Strait_of_Georgia_477;dogfish;Squalus acanthias;105923.0;Species;Animalia;Chordata;Elasmobranchii;Squaliformes;Squalidae;Squalus;Squalus acanthias
954;Echinodermata;accepted;Strait_of_Georgia_477;echinoderms;Echinodermata;1806.0;Phylum;Animalia;Echinodermata;None;None;None;None;Nan
955;NO_DATA;Not Found;Strait_of_Georgia_477;flatfish other;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
956;Calanus pacificus;alternative representation;Strait_of_Georgia_477;herb. zooplankton;Calanus pacificus;196771.0;Species;Animalia;Arthropoda;Copepoda;Calanoida;Calanidae;Calanus;Calanus pacificus
957;Clupea pallasii;accepted;Strait_of_Georgia_477;herring ad.;Clupea pallasii;151159.0;Species;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
958;Clupea pallasii;accepted;Strait_of_Georgia_477;herring juv.;Clupea pallasii;151159.0;Species;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
959;Aurelia aurita;accepted;Strait_of_Georgia_477;jellies;Aurelia aurita;135306.0;Species;Animalia;Cnidaria;Scyphozoa;Semaeostomeae;Ulmaridae;Aurelia;Aurelia aurita
960;Euphausia pacifica;accepted;Strait_of_Georgia_477;krill;Euphausia pacifica;237851.0;Species;Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia pacifica
961;Teuthida;nomen dubium;Strait_of_Georgia_477;large squids;Teuthida;11716.0;Order;Animalia;Mollusca;Cephalopoda;Teuthida;None;None;Nan
962;Ophiodon elongatus;accepted;Strait_of_Georgia_477;lingcod;Ophiodon elongatus;240745.0;Species;Animalia;Chordata;Teleostei;Perciformes;Hexagrammidae;Ophiodon;Ophiodon elongatus
963;Macrophytes;Not Found;Strait_of_Georgia_477;macrophytes;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
964;NO_DATA;Not Found;Strait_of_Georgia_477;misc. pred. pelagics;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
965;NO_DATA;Not Found;Strait_of_Georgia_477;misc. small demersals;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
966;Clupea pallasii;accepted;Strait_of_Georgia_477;misc. small pelagics;Clupea pallasii;151159.0;Species;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea pallasii
967;NO_DATA;Not Found;Strait_of_Georgia_477;myctophids;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
968;Mysticeti;accepted;Strait_of_Georgia_477;mysticetae;Mysticeti;148724.0;Superfamily;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan
969;Odontoceti;accepted;Strait_of_Georgia_477;odontocetae;Odontoceti;148723.0;Superfamily;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan
970;Benthos;junior subjective synonym;Strait_of_Georgia_477;other benthos;Benthosaurus;296146.0;Genus;Animalia;Chordata;Teleostei;Aulopiformes;Ipnopidae;Benthosaurus;Nan
971;Carcharhiniformes;accepted;Strait_of_Georgia_477;pelagic sharks;Carcharhiniformes;10210.0;Order;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;None;None;Nan
972;Phytoplankton;Not Found;Strait_of_Georgia_477;phytoplankton;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
973;Oncorhynchus gorbuscha;accepted;Strait_of_Georgia_477;pink;Oncorhynchus gorbuscha;127182.0;Species;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus gorbuscha
974;Gadus chalcogrammus;accepted;Strait_of_Georgia_477;pollock ad.;Gadus chalcogrammus;300735.0;Species;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus chalcogrammus
975;Gadus chalcogrammus;accepted;Strait_of_Georgia_477;pollock juv.;Gadus chalcogrammus;300735.0;Species;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus chalcogrammus
976;Rajidae / Chimaeridae;Not Found;Strait_of_Georgia_477;rajidae / ratfish;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
977;NO_DATA;Not Found;Strait_of_Georgia_477;rock sole;Nan;;;Nan;Nan;Nan;Nan;Nan;Nan;Nan
978;Sebastes;accepted;Strait_of_Georgia_477;rockfish other;Sebastes;126175.0;Genus;Animalia;Chordata;Teleostei;Perciformes;Sebastidae;Sebastes;Nan
