;QueryName;ScientificName;AphiaID;Rank;Status;Kingdom;Phylum;Class;Order;Family;Genus;Species;FileName;OriginalName
740;Cylindrotheca closterium;Cylindrotheca closterium;149004.0;Species;accepted;Chromista;Heterokontophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Cylindrotheca;Cylindrotheca closterium;Mount_St_Michel_Bay_742;phytobenthos 2
741;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;Mount_St_Michel_Bay_742;poissons adulte
742;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Mount_St_Michel_Bay_742;zooplancton her
743;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Adult anchovy
744;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Adult sardine
745;Lophius;Lophius;125802.0;Genus;accepted;Animalia;Chordata;Teleostei;Lophiiformes;Lophiidae;Lophius;Nan;North_Aegean_495;Anglerfish
746;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;North_Aegean_495;Benthic cephalopods
747;Mytilus galloprovincialis;Mytilus galloprovincialis;140481.0;Species;accepted;Animalia;Mollusca;Bivalvia;Mytilida;Mytilidae;Mytilus;Mytilus galloprovincialis;North_Aegean_495;Benthic invert. (no crustacea)
748;Teuthida;Teuthida;11716.0;Order;nomen dubium;Animalia;Mollusca;Cephalopoda;Teuthida;None;None;Nan;North_Aegean_495;Benthopelagic cephalopods
749;Trachurus mediterraneus;Trachurus mediterraneus;126820.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus mediterraneus;North_Aegean_495;BepeFish
750;Brachyura;Brachyura;106673.0;Infraorder;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;North_Aegean_495;Crabs
751;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;North_Aegean_495;DemeFish1
752;Dentex dentex;Dentex dentex;273962.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Dentex;Dentex dentex;North_Aegean_495;DemeFish2
753;Serranidae (Serranus spp.);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;DemeFish3
754;Mullus barbatus;Mullus barbatus;126985.0;Species;accepted;Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Mullus;Mullus barbatus;North_Aegean_495;DemeFish4
755;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Detritus
756;Trachurus mediterraneus;Trachurus mediterraneus;126820.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus mediterraneus;North_Aegean_495;Discards
757;Pleuronectiformes;Pleuronectiformes;10331.0;Order;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;None;None;Nan;North_Aegean_495;Flatfishes
758;Merluccius merluccius;Merluccius merluccius;126484.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius merluccius;North_Aegean_495;Hake
759;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Horse mackerel
760;Mnemiopsis leidyi;Mnemiopsis leidyi;106401.0;Species;accepted;Animalia;Ctenophora;Tentaculata;Lobata;Bolinopsidae;Mnemiopsis;Mnemiopsis leidyi;North_Aegean_495;Jellyfish+ mnemiopsis
761;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Juv anchovy
762;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Juv sardine
763;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Large pelagic fishes
764;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Loggerhead turtle
765;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Mackerel
766;Macrozooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Macrozooplankton
767;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Medium pelagic fish
768;Mugilidae;Mugilidae;125546.0;Family;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;None;Nan;North_Aegean_495;Mullets
769;Nephrops norvegicus;Nephrops norvegicus;107254.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Nephropidae;Nephrops;Nephrops norvegicus;North_Aegean_495;Norway lobster
770;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Other Small pelagic fishes
771;Gadiformes;Gadiformes;10313.0;Order;accepted;Animalia;Chordata;Teleostei;Gadiformes;None;None;Nan;North_Aegean_495;Other gadiforms
772;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;North_Aegean_495;Polychaetes
773;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;North_Aegean_495;Sea birds
774;Decapoda;Decapoda;1130.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;North_Aegean_495;Shrimps
775;Suprabenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;Suprabenthos
776;Tursiops truncatus;Tursiops truncatus;137111.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Tursiops;Tursiops truncatus;North_Aegean_495;dolphins
777;Mesozooplankton (Calanoid copepods representative);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;mesozooplankton
778;Microzooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Aegean_495;micro-
779;Bacillariophyta;Bacillariophyta;148898.0;Phylum;accepted;Chromista;Bacillariophyta;None;None;None;None;Nan;North_Aegean_495;phyto
780;Boops boops;Boops boops;127047.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Boops;Boops boops;North_Aegean_495;picarels and bogue
781;Batoidea;Batoidea;368409.0;Infraclass;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;North_Aegean_495;"rays &amp; skates"
782;Scyliorhinus canicula;Scyliorhinus canicula;105814.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Scyliorhinidae;Scyliorhinus;Scyliorhinus canicula;North_Aegean_495;sharks
783;Trachurus capensis;Trachurus capensis;218444.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus capensis;North_Benguela_503;Adult horse mac
784;Engraulis capensis;Engraulis capensis;219983.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis capensis;North_Benguela_503;Anchovy
785;Chelidonichthys capensis;Chelidonichthys capensis;218120.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Triglidae;Chelidonichthys;Chelidonichthys capensis;North_Benguela_503;Benthic-feeding
786;Cetacea;Cetacea;2688.0;Infraorder;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;North_Benguela_503;Cetaceans
787;Chondrichthyes;Chondrichthyes;1517375.0;Parvphylum;accepted;Animalia;Chordata;None;None;None;None;Nan;North_Benguela_503;Chondrichthyans
788;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Detritus
789;Pelagia noctiluca;Pelagia noctiluca;135305.0;Species;accepted;Animalia;Cnidaria;Scyphozoa;Semaeostomeae;Pelagiidae;Pelagia;Pelagia noctiluca;North_Benguela_503;Gelatinous zoop
790;Trachurus capensis;Trachurus capensis;218444.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus capensis;North_Benguela_503;Juvenile horse
791;Merluccius capensis;Merluccius capensis;217746.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius capensis;North_Benguela_503;Large M. capens
792;Merluccius paradoxus;Merluccius paradoxus;217745.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius paradoxus;North_Benguela_503;Large M. parado
793;Thunnus albacares;Thunnus albacares;127027.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Thunnus;Thunnus albacares;North_Benguela_503;Large pelagics
794;Macrobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Macrobenthos
795;Euphausia lucens;Euphausia lucens;221055.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia lucens;North_Benguela_503;Macrozooplankto
796;Nematoda;Nematoda;799.0;Phylum;accepted;Animalia;Nematoda;None;None;None;None;Nan;North_Benguela_503;Meiobenthos
797;Mesopelagics;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Mesopelagics
798;Calanoides carinatus;Calanoides carinatus;104462.0;Species;accepted;Animalia;Arthropoda;Copepoda;Calanoida;Calanidae;Calanoides;Calanoides carinatus;North_Benguela_503;Mesozooplankton
799;Ciliophora;Ciliophora;11.0;Phylum;accepted;Chromista;Ciliophora;None;None;None;None;Nan;North_Benguela_503;Microzooplankto
800;Engraulis capensis;Engraulis capensis;219983.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis capensis;North_Benguela_503;Other small pel
801;Gobiidae;Gobiidae;125537.0;Family;accepted;Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;None;Nan;North_Benguela_503;Pelagic Goby
802;Sardinops sagax;Sardinops sagax;217452.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax;North_Benguela_503;Pelagic-feeding
803;Bacillariophyta;Bacillariophyta;148898.0;Phylum;accepted;Chromista;Bacillariophyta;None;None;None;None;Nan;North_Benguela_503;Phytoplankton
804;Sardinops sagax;Sardinops sagax;217452.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax;North_Benguela_503;Sardine
805;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;North_Benguela_503;Seabirds
806;Pinnipedia;Pinnipedia;148736.0;Infraorder;accepted;Animalia;Chordata;Mammalia;Carnivora;None;None;Nan;North_Benguela_503;Seals
807;Merluccius capensis;Merluccius capensis;217746.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius capensis;North_Benguela_503;Small M. capens
808;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;North_Benguela_503;cephalopods
809;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;Detritus
810;Thalassiosira spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;Diatoms
811;Dinoflagellata;Dinoflagellata;146203.0;Infraphylum;accepted;Chromista;Myzozoa;None;None;None;None;Nan;Northern_Humboldt_Current_488;Dino and silicoflagellates
812;Oxyrrhis marina;Oxyrrhis marina;109902.0;Species;accepted;Chromista;Myzozoa;Dinophyceae;Oxyrrhinales;Oxyrrhinaceae;Oxyrrhis;Oxyrrhis marina;Northern_Humboldt_Current_488;Microzooplankton
813;Engraulis ringens;Engraulis ringens;272287.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis ringens;Northern_Humboldt_Current_488;anchovy
814;Mustelus whitneyi;Mustelus whitneyi;271395.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Triakidae;Mustelus;Mustelus whitneyi;Northern_Humboldt_Current_488;benthic elasmobranchs
815;Stromateidae;Stromateidae;125567.0;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Stromateidae;None;Nan;Northern_Humboldt_Current_488;butter fishes
816;Ariidae;Ariidae;154659.0;Family;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;None;Nan;Northern_Humboldt_Current_488;catfish
817;Lagenorhynchus obscurus;Lagenorhynchus obscurus;231434.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Lagenorhynchus;Lagenorhynchus obscurus;Northern_Humboldt_Current_488;cetaceans
818;Chondrichthyes;Chondrichthyes;1517375.0;Parvphylum;accepted;Animalia;Chordata;None;None;None;None;Nan;Northern_Humboldt_Current_488;chondrichtlyans
819;Congridae;Congridae;125427.0;Family;accepted;Animalia;Chordata;Teleostei;Anguilliformes;Congridae;None;Nan;Northern_Humboldt_Current_488;conger
820;Paralichthys adspersus;Paralichthys adspersus;275806.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys adspersus;Northern_Humboldt_Current_488;flatfishes
821;Aurelia aurita;Aurelia aurita;135306.0;Species;accepted;Animalia;Cnidaria;Scyphozoa;Semaeostomeae;Ulmaridae;Aurelia;Aurelia aurita;Northern_Humboldt_Current_488;gelatinous zooplankton
822;Trachurus murphyi;Trachurus murphyi;273303.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus murphyi;Northern_Humboldt_Current_488;horse mackerels
823;Dosidicus gigas;Dosidicus gigas;342291.0;Species;accepted;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;Dosidicus;Dosidicus gigas;Northern_Humboldt_Current_488;jumbo squid
824;Merluccius gayi;Merluccius gayi;293628.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius gayi;Northern_Humboldt_Current_488;large hake
825;Scomber japonicus;Scomber japonicus;127022.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;Scomber japonicus;Northern_Humboldt_Current_488;mackerels
826;Mesodesma donacium;Mesodesma donacium;367843.0;Species;accepted;Animalia;Mollusca;Bivalvia;Venerida;Mesodesmatidae;Mesodesma;Mesodesma donacium;Northern_Humboldt_Current_488;macrobenthos
827;Euphausia mucronata;Euphausia mucronata;237857.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Euphausiacea;Euphausiidae;Euphausia;Euphausia mucronata;Northern_Humboldt_Current_488;macrozooplankton
828;Merluccius gayi;Merluccius gayi;293628.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius gayi;Northern_Humboldt_Current_488;medium demersal fish
829;Merluccius peruanus;Merluccius peruanus;1524920.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius peruanus;Northern_Humboldt_Current_488;medium hake
830;Sciaenidae;Sciaenidae;125558.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;None;Nan;Northern_Humboldt_Current_488;medium sciaenids
831;Benthosema panamense;Benthosema panamense;272648.0;Species;accepted;Animalia;Chordata;Teleostei;Myctophiformes;Myctophidae;Benthosema;Benthosema panamense;Northern_Humboldt_Current_488;mesopelagics
832;Acartia tonsa;Acartia tonsa;104262.0;Species;alternative representation;Animalia;Arthropoda;Copepoda;Calanoida;Acartiidae;Acartia;Acartia tonsa;Northern_Humboldt_Current_488;mesozooplankton
833;Octopus mimus;Octopus mimus;342001.0;Species;accepted;Animalia;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;Octopus mimus;Northern_Humboldt_Current_488;other cephalopods
834;Scombridae;Scombridae;125559.0;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;None;Nan;Northern_Humboldt_Current_488;other large pelagics
835;Clupeiformes;Clupeiformes;10297.0;Order;accepted;Animalia;Chordata;Teleostei;Clupeiformes;None;None;Nan;Northern_Humboldt_Current_488;other small pelagics
836;Otaria flavescens;Otaria flavescens;231425.0;Species;unaccepted;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Otaria;Otaria flavescens;Northern_Humboldt_Current_488;pinnipeds
837;Sardinops sagax;Sardinops sagax;217452.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax;Northern_Humboldt_Current_488;sardine
838;Triglidae;Triglidae;125598.0;Family;accepted;Animalia;Chordata;Teleostei;Perciformes;Triglidae;None;Nan;Northern_Humboldt_Current_488;sea robin
839;Sula variegata;Sula variegata;343960.0;Species;accepted;Animalia;Chordata;Aves;Pelecaniformes;Sulidae;Sula;Sula variegata;Northern_Humboldt_Current_488;seabirds
840;Sciaenidae;Sciaenidae;125558.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;None;Nan;Northern_Humboldt_Current_488;small demersals
841;Merluccius gayi;Merluccius gayi;293628.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius gayi;Northern_Humboldt_Current_488;small hake
842;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Amberjack & dentex +
843;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Portofino_731;Cephalopods
844;Decapoda;Decapoda;1130.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Portofino_731;Decapods +
845;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Detritus
846;Diplodus;Diplodus;126076.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Diplodus;Nan;Portofino_731;Diplodus +
847;Tursiops truncatus;Tursiops truncatus;137111.0;Species;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;Tursiops;Tursiops truncatus;Portofino_731;Dolphins
848;Epinephelus marginatus;Epinephelus marginatus;127036.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus;Portofino_731;Dusky grouper - large
849;Epinephelus marginatus;Epinephelus marginatus;127036.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus;Portofino_731;Dusky grouper - medium
850;Epinephelus marginatus;Epinephelus marginatus;127036.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus;Portofino_731;Dusky grouper - small
851;Paracentrotus lividus;Paracentrotus lividus;124316.0;Species;accepted;Animalia;Echinodermata;Echinoidea;Camarodonta;Parechinidae;Paracentrotus;Paracentrotus lividus;Portofino_731;Echinoderms +
852;Gobiidae;Gobiidae;125537.0;Family;accepted;Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;None;Nan;Portofino_731;Gobies +
853;Paramuricea clavata;Paramuricea clavata;125387.0;Species;accepted;Animalia;Cnidaria;Octocorallia;Malacalcyonacea;Acanthogorgiidae;Paramuricea;Paramuricea clavata;Portofino_731;Gorgonians
854;Trachurus trachurus;Trachurus trachurus;126822.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus trachurus;Portofino_731;Horse mackerels +
855;Scorpaena scrofa;Scorpaena scrofa;127248.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Scorpaenidae;Scorpaena;Scorpaena scrofa;Portofino_731;Large-scaled scorpionfishes +
856;Mytilus galloprovincialis;Mytilus galloprovincialis;140481.0;Species;accepted;Animalia;Mollusca;Bivalvia;Mytilida;Mytilidae;Mytilus;Mytilus galloprovincialis;Portofino_731;Macrofauna +
857;Nematoda (representative of meiofauna assemblage);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Meiofauna
858;Mugilidae;Mugilidae;125546.0;Family;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;None;Nan;Portofino_731;Mullets
859;Pagellus;Pagellus;126079.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Pagellus;Nan;Portofino_731;Pagellus
860;Phaeocystis globosa;Phaeocystis globosa;160538.0;Species;accepted;Chromista;Haptophyta;Coccolithophyceae;Phaeocystales;Phaeocystaceae;Phaeocystis;Phaeocystis globosa;Portofino_731;Phytoplankton
861;Posidonia oceanica;Posidonia oceanica;145794.0;Species;accepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Posidoniaceae;Posidonia;Posidonia oceanica;Portofino_731;Posidonia
862;Sarpa salpa;Sarpa salpa;127064.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sarpa;Sarpa salpa;Portofino_731;Salema - adults
863;Sarpa salpa;Sarpa salpa;127064.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sarpa;Sarpa salpa;Portofino_731;Salema - juveniles
864;Atherina boyeri;Atherina boyeri;272027.0;Species;accepted;Animalia;Chordata;Teleostei;Atheriniformes;Atherinidae;Atherina;Atherina boyeri;Portofino_731;Sand smelts +
865;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Scorpionfishes & combers +
866;Paracentrotus lividus;Paracentrotus lividus;124316.0;Species;accepted;Animalia;Echinodermata;Echinoidea;Camarodonta;Parechinidae;Paracentrotus;Paracentrotus lividus;Portofino_731;Sea urchins
867;Hediste diversicolor;Hediste diversicolor;152302.0;Species;accepted;Animalia;Annelida;Polychaeta;Phyllodocida;Nereididae;Hediste;Hediste diversicolor;Portofino_731;Sea worms
868;Ericaria amentacea;Ericaria amentacea;1568383.0;Species;accepted;Chromista;Ochrophyta;Phaeophyceae;Fucales;Sargassaceae;Ericaria;Ericaria amentacea;Portofino_731;Seaweeds
869;Auxis rochei;Auxis rochei;127015.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Auxis;Auxis rochei;Portofino_731;Small tunas +
870;Mullus surmuletus;Mullus surmuletus;126986.0;Species;accepted;Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Mullus;Mullus surmuletus;Portofino_731;Stripped red mullets +
871;Mytilus galloprovincialis;Mytilus galloprovincialis;140481.0;Species;accepted;Animalia;Mollusca;Bivalvia;Mytilida;Mytilidae;Mytilus;Mytilus galloprovincialis;Portofino_731;Suspensivores +
872;Labridae;Labridae;125541.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;None;Nan;Portofino_731;Wrasses +
873;Calanus helgolandicus;Calanus helgolandicus;104466.0;Species;alternative representation;Animalia;Arthropoda;Copepoda;Calanoida;Calanidae;Calanus;Calanus helgolandicus;Portofino_731;Zooplankton - large
874;Oithona similis;Oithona similis;106656.0;Species;accepted;Animalia;Arthropoda;Copepoda;Cyclopoida;Oithonidae;Oithona;Oithona similis;Portofino_731;Zooplankton - small
875;Annelida;Annelida;882.0;Phylum;accepted;Animalia;Annelida;None;None;None;None;Nan;Ria_Formosa_125;Annelida
876;Carcinus maenas;Carcinus maenas;107381.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Carcinidae;Carcinus;Carcinus maenas;Ria_Formosa_125;Benthic ff
877;Bivalvia;Bivalvia;105.0;Class;accepted;Animalia;Mollusca;Bivalvia;None;None;None;Nan;Ria_Formosa_125;Bivalvia
878;Crustacea;Crustacea;1066.0;Subphylum;accepted;Animalia;Arthropoda;None;None;None;None;Nan;Ria_Formosa_125;Crustacea
879;Mugilidae;Mugilidae;125546.0;Family;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;None;Nan;Ria_Formosa_125;Detritivorous f
880;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Detritus
881;Gastropoda;Gastropoda;101.0;Class;accepted;Animalia;Mollusca;Gastropoda;None;None;None;Nan;Ria_Formosa_125;Gasteropoda
882;Mugil cephalus;Mugil cephalus;126983.0;Species;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;Ria_Formosa_125;Pelagic-benthic ff
883;Bacillariophyta;Bacillariophyta;148898.0;Phylum;accepted;Chromista;Bacillariophyta;None;None;None;None;Nan;Ria_Formosa_125;Phytoplankton
884;Acartia tonsa;Acartia tonsa;104262.0;Species;alternative representation;Animalia;Arthropoda;Copepoda;Calanoida;Acartiidae;Acartia;Acartia tonsa;Ria_Formosa_125;Planktonic f
885;Sparus aurata;Sparus aurata;151523.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sparus;Sparus aurata;Ria_Formosa_125;S. auratus
886;Spondyliosoma cantharus;Spondyliosoma cantharus;127066.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Spondyliosoma;Spondyliosoma cantharus;Ria_Formosa_125;S. cantharus
887;Bivalvia;Bivalvia;105.0;Class;accepted;Animalia;Mollusca;Bivalvia;None;None;None;Nan;Ria_Formosa_125;Small b-p ff
888;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Ria_Formosa_125;Zooplankton
889;Mysticeti;Mysticeti;148724.0;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Sierra_Leone_137;Baleen whales
890;Bivalvia;Bivalvia;105.0;Class;accepted;Animalia;Mollusca;Bivalvia;None;None;None;Nan;Sierra_Leone_137;Benthos
891;Ethmalosa fimbriata;Ethmalosa fimbriata;280725.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Ethmalosa;Ethmalosa fimbriata;Sierra_Leone_137;Bongo shad
892;Chaetognatha;Chaetognatha;2081.0;Phylum;accepted;Animalia;Chaetognatha;None;None;None;None;Nan;Sierra_Leone_137;Carnivorous zooplankton
893;Ariidae (silurid-like catfish);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Catfish
894;Octopus vulgaris;Octopus vulgaris;140605.0;Species;accepted;Animalia;Mollusca;Cephalopoda;Octopoda;Octopodidae;Octopus;Octopus vulgaris;Sierra_Leone_137;Cephalopods
895;Pseudotolithus spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Croackers
896;Penaeus notialis;Penaeus notialis;246184.0;Species;superseded combination;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Penaeus notialis;Sierra_Leone_137;Crustaceans
897;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Detritus
898;Polydactylus quadrifilis;Polydactylus quadrifilis;276599.0;Species;accepted;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Polydactylus;Polydactylus quadrifilis;Sierra_Leone_137;Gaint African Threadfin
899;Epinephelus spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Groupers
