;QueryName;ScientificName;AphiaID;Rank;Status;Kingdom;Phylum;Class;Order;Family;Genus;Species;FileName;OriginalName
808;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;North_Benguela_503;cephalopods
809;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;Detritus
810;Bacillariophyta;Bacillariophyta;148898.0;Phylum;accepted;Chromista;Bacillariophyta;None;None;None;None;Nan;Northern_Humboldt_Current_488;Diatoms
811;Dinophyta;Dinophyta;21005.0;Phylum;unaccepted;Protozoa;Dinophyta;None;None;None;None;Nan;Northern_Humboldt_Current_488;Dino and silicoflagellates
812;Microzooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;Microzooplankton
813;Engraulis ringens;Engraulis ringens;272287.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis ringens;Northern_Humboldt_Current_488;anchovy
814;Elasmobranchii;Elasmobranchii;10193.0;Class;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Northern_Humboldt_Current_488;benthic elasmobranchs
815;Pholis;Pholis;126041.0;Genus;accepted;Animalia;Chordata;Teleostei;Perciformes;Pholidae;Pholis;Nan;Northern_Humboldt_Current_488;butter fishes
816;Ariidae;Ariidae;154659.0;Family;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;None;Nan;Northern_Humboldt_Current_488;catfish
817;Cetacea;Cetacea;2688.0;Infraorder;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Northern_Humboldt_Current_488;cetaceans
818;Chondrichthyes;Chondrichthyes;1517375.0;Parvphylum;accepted;Animalia;Chordata;None;None;None;None;Nan;Northern_Humboldt_Current_488;chondrichtlyans
819;Conger;Conger;125624.0;Genus;accepted;Animalia;Chordata;Teleostei;Anguilliformes;Congridae;Conger;Nan;Northern_Humboldt_Current_488;conger
820;Pleuronectiformes;Pleuronectiformes;10331.0;Order;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;None;None;Nan;Northern_Humboldt_Current_488;flatfishes
821;Gelatinous zooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;gelatinous zooplankton
822;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;horse mackerels
823;Dosidicus gigas;Dosidicus gigas;342291.0;Species;accepted;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;Dosidicus;Dosidicus gigas;Northern_Humboldt_Current_488;jumbo squid
824;Merluccius;Merluccius;125762.0;Genus;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Nan;Northern_Humboldt_Current_488;large hake
825;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;mackerels
826;Macrobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;macrobenthos
827;Macrozooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;macrozooplankton
828;Merluccius;Merluccius;125762.0;Genus;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Nan;Northern_Humboldt_Current_488;medium demersal fish
829;Merluccius;Merluccius;125762.0;Genus;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Nan;Northern_Humboldt_Current_488;medium hake
830;Sciaenidae;Sciaenidae;125558.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;None;Nan;Northern_Humboldt_Current_488;medium sciaenids
831;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;Northern_Humboldt_Current_488;mesopelagics
832;Mesozooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;mesozooplankton
833;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Northern_Humboldt_Current_488;other cephalopods
834;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;other large pelagics
835;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;other small pelagics
836;Carnivora;Carnivora;2687.0;Order;accepted;Animalia;Chordata;Mammalia;Carnivora;None;None;Nan;Northern_Humboldt_Current_488;pinnipeds
837;Sardinops sagax;Sardinops sagax;217452.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax;Northern_Humboldt_Current_488;sardine
838;Prionotus;Prionotus;159569.0;Genus;accepted;Animalia;Chordata;Teleostei;Perciformes;Triglidae;Prionotus;Nan;Northern_Humboldt_Current_488;sea robin
839;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Northern_Humboldt_Current_488;seabirds
840;Clupeiformes;Clupeiformes;10297.0;Order;accepted;Animalia;Chordata;Teleostei;Clupeiformes;None;None;Nan;Northern_Humboldt_Current_488;small demersals
841;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;small hake
842;Carangidae, Sparidae;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Amberjack & dentex +
843;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Portofino_731;Cephalopods
844;Decapoda;Decapoda;1130.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Portofino_731;Decapods +
845;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Detritus
846;Diplodus;Diplodus;126076.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Diplodus;Nan;Portofino_731;Diplodus +
847;Delphinidae;Delphinidae;136980.0;Family;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;None;Nan;Portofino_731;Dolphins
848;Epinephelus marginatus;Epinephelus marginatus;127036.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus;Portofino_731;Dusky grouper - large
849;Epinephelus marginatus;Epinephelus marginatus;127036.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus;Portofino_731;Dusky grouper - medium
850;Epinephelus marginatus;Epinephelus marginatus;127036.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus;Portofino_731;Dusky grouper - small
851;Echinodermata;Echinodermata;1806.0;Phylum;accepted;Animalia;Echinodermata;None;None;None;None;Nan;Portofino_731;Echinoderms +
852;Gobiidae;Gobiidae;125537.0;Family;accepted;Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;None;Nan;Portofino_731;Gobies +
853;Gorgonacea;Gorgonacea;1366.0;Order;unaccepted;Animalia;Cnidaria;Octocorallia;Gorgonacea;None;None;Nan;Portofino_731;Gorgonians
854;Trachurus spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Horse mackerels +
855;Scorpaena spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Large-scaled scorpionfishes +
856;Mollusca;Mollusca;51.0;Phylum;accepted;Animalia;Mollusca;None;None;None;None;Nan;Portofino_731;Macrofauna +
857;Meiofauna;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Meiofauna
858;Mugil;Mugil;126032.0;Genus;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;Mugil;Nan;Portofino_731;Mullets
859;Pagellus;Pagellus;126079.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Pagellus;Nan;Portofino_731;Pagellus
860;Phytoplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Phytoplankton
861;Posidonia oceanica;Posidonia oceanica;145794.0;Species;accepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Posidoniaceae;Posidonia;Posidonia oceanica;Portofino_731;Posidonia
862;Sarpa salpa;Sarpa salpa;127064.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sarpa;Sarpa salpa;Portofino_731;Salema - adults
863;Sarpa salpa;Sarpa salpa;127064.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sarpa;Sarpa salpa;Portofino_731;Salema - juveniles
864;Atherina;Atherina;125659.0;Genus;accepted;Animalia;Chordata;Teleostei;Atheriniformes;Atherinidae;Atherina;Nan;Portofino_731;Sand smelts +
865;Scorpaena spp., Serranus spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Scorpionfishes & combers +
866;Echinoidea;Echinoidea;123082.0;Class;accepted;Animalia;Echinodermata;Echinoidea;None;None;None;Nan;Portofino_731;Sea urchins
867;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Portofino_731;Sea worms
868;Macroalgae;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Seaweeds
869;Scombridae;Scombridae;125559.0;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;None;Nan;Portofino_731;Small tunas +
870;Mullus spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Stripped red mullets +
871;Suspensivora;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Suspensivores +
872;Labridae;Labridae;125541.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;None;Nan;Portofino_731;Wrasses +
873;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Portofino_731;Zooplankton - large
874;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Portofino_731;Zooplankton - small
875;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Annelida
876;Pisces (Benthic assemblage);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Benthic ff
877;Bivalvia;Bivalvia;105.0;Class;accepted;Animalia;Mollusca;Bivalvia;None;None;None;Nan;Ria_Formosa_125;Bivalvia
878;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Crustacea
879;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Detritivorous f
880;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Detritus
881;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Gasteropoda
882;Pisces (Pelagic-benthic assemblage);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Pelagic-benthic ff
883;Phytoplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Phytoplankton
884;Pisces (Planktonic assemblage);Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Planktonic f
885;Sparus aurata;Sparus aurata;151523.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sparus;Sparus aurata;Ria_Formosa_125;S. auratus
886;Spondyliosoma cantharus;Spondyliosoma cantharus;127066.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Spondyliosoma;Spondyliosoma cantharus;Ria_Formosa_125;S. cantharus
887;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Small b-p ff
888;Zooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Zooplankton
889;Balaenoptera;Balaenoptera;137013.0;Genus;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Balaenopteridae;Balaenoptera;Nan;Sierra_Leone_137;Baleen whales
890;Benthic fauna assemblage;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Benthos
891;Ethmalosa fimbriata;Ethmalosa fimbriata;280725.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Ethmalosa;Ethmalosa fimbriata;Sierra_Leone_137;Bongo shad
892;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Sierra_Leone_137;Carnivorous zooplankton
893;Ariidae;Ariidae;154659.0;Family;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;None;Nan;Sierra_Leone_137;Catfish
894;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Sierra_Leone_137;Cephalopods
895;Pseudotolithus;Pseudotolithus;126053.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Pseudotolithus;Nan;Sierra_Leone_137;Croackers
896;Crustacea;Crustacea;1066.0;Subphylum;accepted;Animalia;Arthropoda;None;None;None;None;Nan;Sierra_Leone_137;Crustaceans
897;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Detritus
898;Polydactylus quadrifilis;Polydactylus quadrifilis;276599.0;Species;accepted;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Polydactylus;Polydactylus quadrifilis;Sierra_Leone_137;Gaint African Threadfin
899;Epinephelus;Epinephelus;126068.0;Genus;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Nan;Sierra_Leone_137;Groupers
900;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Sierra_Leone_137;Herbivorous zooplankton
901;Caranx spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Jacks
902;Elasmobranchii;Elasmobranchii;10193.0;Class;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Sierra_Leone_137;L Coastal Sharks and Rays
903;Elasmobranchii;Elasmobranchii;10193.0;Class;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Sierra_Leone_137;L Deep Sharks and Rays
904;Antimora rostrata;Antimora rostrata;126486.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Moridae;Antimora;Antimora rostrata;Sierra_Leone_137;Large Bathydem predators
905;Argyropelecus hemigymnus;Argyropelecus hemigymnus;127309.0;Species;accepted;Animalia;Chordata;Teleostei;Stomiiformes;Sternoptychidae;Argyropelecus;Argyropelecus hemigymnus;Sierra_Leone_137;Large Bathypelagic predators
906;Thunnus;Thunnus;126065.0;Genus;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Thunnus;Nan;Sierra_Leone_137;Large Tuna
907;Pomadasys, Brachydeuterus, Pseudotolithus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Large demersal invert feeders
908;Lutjanidae, Serranidae;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Large demersal predators
909;Thunnus albacares;Thunnus albacares;127027.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Thunnus;Thunnus albacares;Sierra_Leone_137;Large pelagic predators
910;Galeoides decadactylus;Galeoides decadactylus;126997.0;Species;accepted;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Galeoides;Galeoides decadactylus;Sierra_Leone_137;Lesser African Threadfin
911;Cyclothone microdon;Cyclothone microdon;127286.0;Species;accepted;Animalia;Chordata;Teleostei;Stomiiformes;Gonostomatidae;Cyclothone;Cyclothone microdon;Sierra_Leone_137;M Bathypelagic invert feeders
912;Elasmobranchii;Elasmobranchii;10193.0;Class;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Sierra_Leone_137;M Coastal Sharks and Rays
913;Elasmobranchii;Elasmobranchii;10193.0;Class;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Sierra_Leone_137;M Deep Sharks and Rays
914;Pseudotolithus;Pseudotolithus;126053.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Pseudotolithus;Nan;Sierra_Leone_137;Medium demersal invert feeders
915;Dentex, Diplodus, Pagrus, Scomberomorus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Medium demersal predators
916;Myctophidae, Phosichthyidae, Sternoptychidae;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Mesopelagics
917;Mugil;Mugil;126032.0;Genus;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;Mugil;Nan;Sierra_Leone_137;Mullets and other herbivores
918;Photosynthetic organisms;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Primary producers
919;Polydactylus quadrifilis;Polydactylus quadrifilis;276599.0;Species;accepted;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Polydactylus;Polydactylus quadrifilis;Sierra_Leone_137;Royal Threadfin
920;Macrourus berglax;Macrourus berglax;126472.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Macrouridae;Macrourus;Macrourus berglax;Sierra_Leone_137;SM Bathydem invert feeders
921;Sardinella;Sardinella;125721.0;Genus;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Sardinella;Nan;Sierra_Leone_137;Sardinellas
922;Trachurus trecae;Trachurus trecae;126823.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus trecae;Sierra_Leone_137;Scads and mackerels
923;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Sierra_Leone_137;Seabirds
924;Drepanidae, Ephippidae;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Sickle-and spadefish
925;Bathypelagic predatory fish assemblage;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Small Bathypelagic predators
926;Euthynnus, Sarda, Auxis;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Small Tuna
927;Crangon crangon;Crangon crangon;107552.0;Species;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;Crangonidae;Crangon;Crangon crangon;Sierra_Leone_137;Small demersal invert feeders
928;Scomberomorus;Scomberomorus;126064.0;Genus;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomberomorus;Nan;Sierra_Leone_137;Small demersal predators
929;Sardinella spp.;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Small pelagic invert feeders
930;Scomber colias;Scomber colias;151174.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;Scomber colias;Sierra_Leone_137;Small pelagic predators
931;Odontoceti;Odontoceti;148723.0;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Sierra_Leone_137;Toothed whales and dolphins
932;Testudines;Testudines;2689.0;Order;accepted;Animalia;Chordata;None;Testudines;None;None;Nan;Sierra_Leone_137;Turtles
933;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;Detritus
934;Gadus chalcogrammus;Gadus chalcogrammus;300735.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus chalcogrammus;Strait_of_Georgia_477;P. cod ad.
935;Gadus chalcogrammus;Gadus chalcogrammus;300735.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus chalcogrammus;Strait_of_Georgia_477;P. cod juv.
936;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;P. halibut ad.
937;Hippoglossus stenolepis;Hippoglossus stenolepis;274290.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Hippoglossus;Hippoglossus stenolepis;Strait_of_Georgia_477;P. halibut juv.
938;Sebastes alutus;Sebastes alutus;254573.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Sebastidae;Sebastes;Sebastes alutus;Strait_of_Georgia_477;Pac. Ocean perch
939;Merluccius productus;Merluccius productus;272458.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius productus;Strait_of_Georgia_477;Pac. hake
940;Atheresthes stomias;Atheresthes stomias;279792.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;Strait_of_Georgia_477;arrowtooth ad.
941;Atheresthes stomias;Atheresthes stomias;279792.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;Strait_of_Georgia_477;arrowtooth juv.
942;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Strait_of_Georgia_477;birds demer pisciv
943;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Strait_of_Georgia_477;birds pelag pisciv
944;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Strait_of_Georgia_477;birds zooplanktiv
945;Bivalvia;Bivalvia;105.0;Class;accepted;Animalia;Mollusca;Bivalvia;None;None;None;Nan;Strait_of_Georgia_477;bivalves
946;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;carn. zooplankton
947;Oncorhynchus tshawytscha;Oncorhynchus tshawytscha;158075.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha;Strait_of_Georgia_477;chinook ad.
948;Oncorhynchus tshawytscha;Oncorhynchus tshawytscha;158075.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus tshawytscha;Strait_of_Georgia_477;chinook juv.
949;Oncorhynchus keta;Oncorhynchus keta;127183.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus keta;Strait_of_Georgia_477;chum
950;Oncorhynchus kisutch;Oncorhynchus kisutch;127184.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;Strait_of_Georgia_477;coho ad.
951;Oncorhynchus kisutch;Oncorhynchus kisutch;127184.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus kisutch;Strait_of_Georgia_477;coho juv.
952;Decapoda;Decapoda;1130.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Strait_of_Georgia_477;crabs
953;Squalidae;Squalidae;105716.0;Family;accepted;Animalia;Chordata;Elasmobranchii;Squaliformes;Squalidae;None;Nan;Strait_of_Georgia_477;dogfish
954;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;echinoderms
955;Pleuronectidae;Pleuronectidae;125579.0;Family;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;None;Nan;Strait_of_Georgia_477;flatfish other
956;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;herb. zooplankton
957;Clupea pallasii;Clupea pallasii;151159.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;Strait_of_Georgia_477;herring ad.
958;Clupea pallasii;Clupea pallasii;151159.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea pallasii;Strait_of_Georgia_477;herring juv.
959;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;jellies
960;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;krill
961;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Strait_of_Georgia_477;large squids
962;Ophiodon elongatus;Ophiodon elongatus;240745.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Hexagrammidae;Ophiodon;Ophiodon elongatus;Strait_of_Georgia_477;lingcod
963;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;macrophytes
964;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;Strait_of_Georgia_477;misc. pred. pelagics
965;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;Strait_of_Georgia_477;misc. small demersals
966;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;misc. small pelagics
967;Myctophidae;Myctophidae;125498.0;Family;accepted;Animalia;Chordata;Teleostei;Myctophiformes;Myctophidae;None;Nan;Strait_of_Georgia_477;myctophids
968;Mysticeti;Mysticeti;148724.0;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Strait_of_Georgia_477;mysticetae
969;Odontoceti;Odontoceti;148723.0;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Strait_of_Georgia_477;odontocetae
970;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;other benthos
971;Lamnidae;Lamnidae;105702.0;Family;accepted;Animalia;Chordata;Elasmobranchii;Lamniformes;Lamnidae;None;Nan;Strait_of_Georgia_477;pelagic sharks
972;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;phytoplankton
973;Oncorhynchus gorbuscha;Oncorhynchus gorbuscha;127182.0;Species;accepted;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus gorbuscha;Strait_of_Georgia_477;pink
974;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;pollock ad.
975;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;pollock juv.
976;Rajidae;Rajidae;105711.0;Family;accepted;Animalia;Chordata;Elasmobranchii;Rajiformes;Rajidae;None;Nan;Strait_of_Georgia_477;rajidae / ratfish
