;QueryName;ScientificName;AphiaID;Rank;Status;Kingdom;Phylum;Class;Order;Family;Genus;Species;FileName;OriginalName
782;Selachimorpha;Selachimorpha;1779682.0;Superorder;superseded rank;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;North_Aegean_495;sharks
783;Trachurus;Trachurus;125946.0;Genus;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Nan;North_Benguela_503;Adult horse mac
784;Engraulis encrasicolus;Engraulis encrasicolus;126426.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis encrasicolus;North_Benguela_503;Anchovy
785;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;North_Benguela_503;Benthic-feeding
786;Cetacea;Cetacea;2688.0;Infraorder;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;North_Benguela_503;Cetaceans
787;Chondrichthyes;Chondrichthyes;1517375.0;Parvphylum;accepted;Animalia;Chordata;None;None;None;None;Nan;North_Benguela_503;Chondrichthyans
788;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Detritus
789;Scyphozoa;Scyphozoa;135220.0;Class;accepted;Animalia;Cnidaria;Scyphozoa;None;None;None;Nan;North_Benguela_503;Gelatinous zoop
790;Trachurus;Trachurus;125946.0;Genus;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Nan;North_Benguela_503;Juvenile horse
791;Engraulis capensis;Engraulis capensis;219983.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis capensis;North_Benguela_503;Large M. capens
792;Sardinops sagax;Sardinops sagax;217452.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax;North_Benguela_503;Large M. parado
793;Thunnus;Thunnus;126065.0;Genus;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Thunnus;Nan;North_Benguela_503;Large pelagics
794;Macrobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Macrobenthos
795;Euphausiacea;Euphausiacea;1128.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Euphausiacea;None;None;Nan;North_Benguela_503;Macrozooplankto
796;Meiobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Meiobenthos
797;Myctophidae;Myctophidae;125498.0;Family;accepted;Animalia;Chordata;Teleostei;Myctophiformes;Myctophidae;None;Nan;North_Benguela_503;Mesopelagics
798;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;North_Benguela_503;Mesozooplankton
799;Microzooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;North_Benguela_503;Microzooplankto
800;Clupeidae;Clupeidae;125464.0;Family;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;None;Nan;North_Benguela_503;Other small pel
801;Pomatoschistus;Pomatoschistus;125999.0;Genus;accepted;Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;Pomatoschistus;Nan;North_Benguela_503;Pelagic Goby
802;Euphausiacea;Euphausiacea;1128.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Euphausiacea;None;None;Nan;North_Benguela_503;Pelagic-feeding
803;Bacillariophyta;Bacillariophyta;148898.0;Phylum;accepted;Chromista;Bacillariophyta;None;None;None;None;Nan;North_Benguela_503;Phytoplankton
804;Sardina pilchardus;Sardina pilchardus;126421.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardina;Sardina pilchardus;North_Benguela_503;Sardine
805;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;North_Benguela_503;Seabirds
806;Pinnipedia;Pinnipedia;148736.0;Infraorder;accepted;Animalia;Chordata;Mammalia;Carnivora;None;None;Nan;North_Benguela_503;Seals
807;Engraulis capensis;Engraulis capensis;219983.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis capensis;North_Benguela_503;Small M. capens
808;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;North_Benguela_503;cephalopods
809;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;Detritus
810;Bacillariophyceae;Bacillariophyceae;148899.0;Class;accepted;Chromista;Heterokontophyta;Bacillariophyceae;None;None;None;Nan;Northern_Humboldt_Current_488;Diatoms
811;Dinophyceae;Dinophyceae;19542.0;Class;accepted;Chromista;Myzozoa;Dinophyceae;None;None;None;Nan;Northern_Humboldt_Current_488;Dino and silicoflagellates
812;Microzooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;Microzooplankton
813;Engraulis ringens;Engraulis ringens;272287.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis ringens;Northern_Humboldt_Current_488;anchovy
814;Elasmobranchii;Elasmobranchii;10193.0;Class;accepted;Animalia;Chordata;Elasmobranchii;None;None;None;Nan;Northern_Humboldt_Current_488;benthic elasmobranchs
815;Stromateidae;Stromateidae;125567.0;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Stromateidae;None;Nan;Northern_Humboldt_Current_488;butter fishes
816;Siluriformes;Siluriformes;154157.0;Order;accepted;Animalia;Chordata;Teleostei;Siluriformes;None;None;Nan;Northern_Humboldt_Current_488;catfish
817;Cetacea;Cetacea;2688.0;Infraorder;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Northern_Humboldt_Current_488;cetaceans
818;Chondrichthyes;Chondrichthyes;1517375.0;Parvphylum;accepted;Animalia;Chordata;None;None;None;None;Nan;Northern_Humboldt_Current_488;chondrichtlyans
819;Congridae;Congridae;125427.0;Family;accepted;Animalia;Chordata;Teleostei;Anguilliformes;Congridae;None;Nan;Northern_Humboldt_Current_488;conger
820;Pleuronectiformes;Pleuronectiformes;10331.0;Order;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;None;None;Nan;Northern_Humboldt_Current_488;flatfishes
821;Gelatinous zooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;gelatinous zooplankton
822;Trachurus murphyi;Trachurus murphyi;273303.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus murphyi;Northern_Humboldt_Current_488;horse mackerels
823;Dosidicus gigas;Dosidicus gigas;342291.0;Species;accepted;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;Dosidicus;Dosidicus gigas;Northern_Humboldt_Current_488;jumbo squid
824;Merluccius gayi peruanus;Merluccius gayi peruanus;293629.0;Subspecies;unaccepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Nan;Northern_Humboldt_Current_488;large hake
825;Scomber peruanus;Scomber peruanus;304537.0;Species;unaccepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;Scomber peruanus;Northern_Humboldt_Current_488;mackerels
826;Macrobenthos;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;macrobenthos
827;Macrozooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;macrozooplankton
828;Actinopterygii;Actinopterygii;10194.0;Gigaclass;accepted;Animalia;Chordata;None;None;None;None;Nan;Northern_Humboldt_Current_488;medium demersal fish
829;Merluccius gayi peruanus;Merluccius gayi peruanus;293629.0;Subspecies;unaccepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Nan;Northern_Humboldt_Current_488;medium hake
830;Sciaenidae;Sciaenidae;125558.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;None;Nan;Northern_Humboldt_Current_488;medium sciaenids
831;Myctophidae;Myctophidae;125498.0;Family;accepted;Animalia;Chordata;Teleostei;Myctophiformes;Myctophidae;None;Nan;Northern_Humboldt_Current_488;mesopelagics
832;Mesozooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Northern_Humboldt_Current_488;mesozooplankton
833;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Northern_Humboldt_Current_488;other cephalopods
834;Thunnus albacares;Thunnus albacares;127027.0;Species;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Thunnus;Thunnus albacares;Northern_Humboldt_Current_488;other large pelagics
835;Engraulis ringens;Engraulis ringens;272287.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Engraulidae;Engraulis;Engraulis ringens;Northern_Humboldt_Current_488;other small pelagics
836;Pinnipedia;Pinnipedia;148736.0;Infraorder;accepted;Animalia;Chordata;Mammalia;Carnivora;None;None;Nan;Northern_Humboldt_Current_488;pinnipeds
837;Sardinops sagax;Sardinops sagax;217452.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Alosidae;Sardinops;Sardinops sagax;Northern_Humboldt_Current_488;sardine
838;Triglidae;Triglidae;125598.0;Family;accepted;Animalia;Chordata;Teleostei;Perciformes;Triglidae;None;Nan;Northern_Humboldt_Current_488;sea robin
839;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Northern_Humboldt_Current_488;seabirds
840;Osteichthyes;Osteichthyes;152352.0;Parvphylum;accepted;Animalia;Chordata;None;None;None;None;Nan;Northern_Humboldt_Current_488;small demersals
841;Merluccius gayi;Merluccius gayi;293628.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius gayi;Northern_Humboldt_Current_488;small hake
842;Seriola dumerili;Seriola dumerili;126816.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Seriola;Seriola dumerili;Portofino_731;Amberjack & dentex +
843;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Portofino_731;Cephalopods
844;Decapoda;Decapoda;1130.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Decapoda;None;None;Nan;Portofino_731;Decapods +
845;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Detritus
846;Diplodus;Diplodus;126076.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Diplodus;Nan;Portofino_731;Diplodus +
847;Delphinidae;Delphinidae;136980.0;Family;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;Delphinidae;None;Nan;Portofino_731;Dolphins
848;Epinephelus marginatus;Epinephelus marginatus;127036.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus;Portofino_731;Dusky grouper - large
849;Epinephelus marginatus;Epinephelus marginatus;127036.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus;Portofino_731;Dusky grouper - medium
850;Epinephelus marginatus;Epinephelus marginatus;127036.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus marginatus;Portofino_731;Dusky grouper - small
851;Echinoidea;Echinoidea;123082.0;Class;accepted;Animalia;Echinodermata;Echinoidea;None;None;None;Nan;Portofino_731;Echinoderms +
852;Gobiidae;Gobiidae;125537.0;Family;accepted;Animalia;Chordata;Teleostei;Gobiiformes;Gobiidae;None;Nan;Portofino_731;Gobies +
853;Paramuricea;Paramuricea;125311.0;Genus;accepted;Animalia;Cnidaria;Octocorallia;Malacalcyonacea;Acanthogorgiidae;Paramuricea;Nan;Portofino_731;Gorgonians
854;Trachurus trachurus;Trachurus trachurus;126822.0;Species;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Trachurus;Trachurus trachurus;Portofino_731;Horse mackerels +
855;Scorpaena scrofa;Scorpaena scrofa;127248.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Scorpaenidae;Scorpaena;Scorpaena scrofa;Portofino_731;Large-scaled scorpionfishes +
856;Amphipoda;Amphipoda;1135.0;Order;accepted;Animalia;Arthropoda;Malacostraca;Amphipoda;None;None;Nan;Portofino_731;Macrofauna +
857;Nematoda;Nematoda;799.0;Phylum;accepted;Animalia;Nematoda;None;None;None;None;Nan;Portofino_731;Meiofauna
858;Mugilidae;Mugilidae;125546.0;Family;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;None;Nan;Portofino_731;Mullets
859;Pagellus;Pagellus;126079.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Pagellus;Nan;Portofino_731;Pagellus
860;Bacillariophyta;Bacillariophyta;148898.0;Phylum;accepted;Chromista;Bacillariophyta;None;None;None;None;Nan;Portofino_731;Phytoplankton
861;Posidonia oceanica;Posidonia oceanica;145794.0;Species;accepted;Plantae;Tracheophyta;Magnoliopsida;Alismatales;Posidoniaceae;Posidonia;Posidonia oceanica;Portofino_731;Posidonia
862;Sarpa salpa;Sarpa salpa;127064.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sarpa;Sarpa salpa;Portofino_731;Salema - adults
863;Sarpa salpa;Sarpa salpa;127064.0;Species;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;Sarpa;Sarpa salpa;Portofino_731;Salema - juveniles
864;Atherina;Atherina;125659.0;Genus;accepted;Animalia;Chordata;Teleostei;Atheriniformes;Atherinidae;Atherina;Nan;Portofino_731;Sand smelts +
865;NO_DATA;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Scorpionfishes & combers +
866;Paracentrotus;Paracentrotus;123387.0;Genus;accepted;Animalia;Echinodermata;Echinoidea;Camarodonta;Parechinidae;Paracentrotus;Nan;Portofino_731;Sea urchins
867;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Portofino_731;Sea worms
868;Phaeophyceae;Phaeophyceae;830.0;Class;accepted;Chromista;Ochrophyta;Phaeophyceae;None;None;None;Nan;Portofino_731;Seaweeds
869;Thunnini;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Small tunas +
870;Mullus surmuletus;Mullus surmuletus;126986.0;Species;accepted;Animalia;Chordata;Teleostei;Mulliformes;Mullidae;Mullus;Mullus surmuletus;Portofino_731;Stripped red mullets +
871;Filtratoria;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Portofino_731;Suspensivores +
872;Labridae;Labridae;125541.0;Family;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Labridae;None;Nan;Portofino_731;Wrasses +
873;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Portofino_731;Zooplankton - large
874;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Portofino_731;Zooplankton - small
875;Annelida;Annelida;882.0;Phylum;accepted;Animalia;Annelida;None;None;None;None;Nan;Ria_Formosa_125;Annelida
876;Invertebrata;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Benthic ff
877;Bivalvia;Bivalvia;105.0;Class;accepted;Animalia;Mollusca;Bivalvia;None;None;None;Nan;Ria_Formosa_125;Bivalvia
878;Crustacea;Crustacea;1066.0;Subphylum;accepted;Animalia;Arthropoda;None;None;None;None;Nan;Ria_Formosa_125;Crustacea
879;Bivalvia;Bivalvia;105.0;Class;accepted;Animalia;Mollusca;Bivalvia;None;None;None;Nan;Ria_Formosa_125;Detritivorous f
880;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Detritus
881;Gastropoda;Gastropoda;101.0;Class;accepted;Animalia;Mollusca;Gastropoda;None;None;None;Nan;Ria_Formosa_125;Gasteropoda
882;Invertebrata;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Pelagic-benthic ff
883;Phytoplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Phytoplankton
884;Zooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Planktonic f
885;Pagellus auratus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;S. auratus
886;Scyliorhinus canicula;Scyliorhinus canicula;105814.0;Species;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Scyliorhinidae;Scyliorhinus;Scyliorhinus canicula;Ria_Formosa_125;S. cantharus
887;Bivalvia;Bivalvia;105.0;Class;accepted;Animalia;Mollusca;Bivalvia;None;None;None;Nan;Ria_Formosa_125;Small b-p ff
888;Zooplankton;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Ria_Formosa_125;Zooplankton
889;Mysticeti;Mysticeti;148724.0;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Sierra_Leone_137;Baleen whales
890;Polychaeta;Polychaeta;883.0;Class;accepted;Animalia;Annelida;Polychaeta;None;None;None;Nan;Sierra_Leone_137;Benthos
891;Ethmalosa fimbriata;Ethmalosa fimbriata;280725.0;Species;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Ethmalosa;Ethmalosa fimbriata;Sierra_Leone_137;Bongo shad
892;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Sierra_Leone_137;Carnivorous zooplankton
893;Ariopsis felis;Ariopsis felis;158709.0;Species;accepted;Animalia;Chordata;Teleostei;Siluriformes;Ariidae;Ariopsis;Ariopsis felis;Sierra_Leone_137;Catfish
894;Cephalopoda;Cephalopoda;11707.0;Class;accepted;Animalia;Mollusca;Cephalopoda;None;None;None;Nan;Sierra_Leone_137;Cephalopods
895;Pseudotolithus;Pseudotolithus;126053.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Pseudotolithus;Nan;Sierra_Leone_137;Croackers
896;Malacostraca;Malacostraca;1071.0;Class;accepted;Animalia;Arthropoda;Malacostraca;None;None;None;Nan;Sierra_Leone_137;Crustaceans
897;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Sierra_Leone_137;Detritus
898;Polydactylus quadrifilis;Polydactylus quadrifilis;276599.0;Species;accepted;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Polydactylus;Polydactylus quadrifilis;Sierra_Leone_137;Gaint African Threadfin
899;Epinephelus;Epinephelus;126068.0;Genus;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Nan;Sierra_Leone_137;Groupers
900;Copepoda;Copepoda;1080.0;Class;accepted;Animalia;Arthropoda;Copepoda;None;None;None;Nan;Sierra_Leone_137;Herbivorous zooplankton
901;Caranx;Caranx;125936.0;Genus;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;Caranx;Nan;Sierra_Leone_137;Jacks
902;Carcharhinus;Carcharhinus;105719.0;Genus;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Carcharhinidae;Carcharhinus;Nan;Sierra_Leone_137;L Coastal Sharks and Rays
903;Squaliformes;Squaliformes;10211.0;Order;accepted;Animalia;Chordata;Elasmobranchii;Squaliformes;None;None;Nan;Sierra_Leone_137;L Deep Sharks and Rays
904;Alepocephaliformes;Alepocephaliformes;1517449.0;Order;accepted;Animalia;Chordata;Teleostei;Alepocephaliformes;None;None;Nan;Sierra_Leone_137;Large Bathydem predators
905;Chauliodus;Chauliodus;126205.0;Genus;accepted;Animalia;Chordata;Teleostei;Stomiiformes;Stomiidae;Chauliodus;Nan;Sierra_Leone_137;Large Bathypelagic predators
906;Thunnus;Thunnus;126065.0;Genus;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Thunnus;Nan;Sierra_Leone_137;Large Tuna
907;Lutjanus;Lutjanus;159791.0;Genus;accepted;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Lutjanidae;Lutjanus;Nan;Sierra_Leone_137;Large demersal invert feeders
908;Epinephelus itajara;Epinephelus itajara;159353.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Epinephelus;Epinephelus itajara;Sierra_Leone_137;Large demersal predators
909;Perciformes;Perciformes;11014.0;Order;accepted;Animalia;Chordata;Teleostei;Perciformes;None;None;Nan;Sierra_Leone_137;Large pelagic predators
910;Galeoides decadactylus;Galeoides decadactylus;126997.0;Species;accepted;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Galeoides;Galeoides decadactylus;Sierra_Leone_137;Lesser African Threadfin
911;Gonostoma;Gonostoma;843448.0;Genus;unaccepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Gonostoma;Nan;Sierra_Leone_137;M Bathypelagic invert feeders
912;Scyliorhinus;Scyliorhinus;105729.0;Genus;accepted;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Scyliorhinidae;Scyliorhinus;Nan;Sierra_Leone_137;M Coastal Sharks and Rays
913;Centrophorus;Centrophorus;105770.0;Genus;accepted;Animalia;Chordata;Elasmobranchii;Squaliformes;Centrophoridae;Centrophorus;Nan;Sierra_Leone_137;M Deep Sharks and Rays
914;Solea senegalensis;Solea senegalensis;127159.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Soleidae;Solea;Solea senegalensis;Sierra_Leone_137;Medium demersal invert feeders
915;Cephalopholis cruentata;Cephalopholis cruentata;279146.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Epinephelidae;Cephalopholis;Cephalopholis cruentata;Sierra_Leone_137;Medium demersal predators
916;Myctophidae;Myctophidae;125498.0;Family;accepted;Animalia;Chordata;Teleostei;Myctophiformes;Myctophidae;None;Nan;Sierra_Leone_137;Mesopelagics
917;Mugilidae;Mugilidae;125546.0;Family;accepted;Animalia;Chordata;Teleostei;Mugiliformes;Mugilidae;None;Nan;Sierra_Leone_137;Mullets and other herbivores
918;Ochrophyta;Ochrophyta;345465.0;Phylum;accepted;Chromista;Ochrophyta;None;None;None;None;Nan;Sierra_Leone_137;Primary producers
919;Polydactylus quadrifilis;Polydactylus quadrifilis;276599.0;Species;accepted;Animalia;Chordata;Teleostei;Carangaria incertae sedis;Polynemidae;Polydactylus;Polydactylus quadrifilis;Sierra_Leone_137;Royal Threadfin
920;Cetonurus;Cetonurus;125747.0;Genus;accepted;Animalia;Chordata;Teleostei;Gadiformes;Macrouridae;Cetonurus;Nan;Sierra_Leone_137;SM Bathydem invert feeders
921;Sardinella;Sardinella;125721.0;Genus;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Dorosomatidae;Sardinella;Nan;Sierra_Leone_137;Sardinellas
922;Carangidae;Carangidae;125523.0;Family;accepted;Animalia;Chordata;Teleostei;Carangiformes;Carangidae;None;Nan;Sierra_Leone_137;Scads and mackerels
923;Aves;Aves;1836.0;Class;accepted;Animalia;Chordata;Aves;None;None;None;Nan;Sierra_Leone_137;Seabirds
924;Chaetodipterus faber;Chaetodipterus faber;159703.0;Species;accepted;Animalia;Chordata;Teleostei;Acanthuriformes;Ephippidae;Chaetodipterus;Chaetodipterus faber;Sierra_Leone_137;Sickle-and spadefish
925;Stomiidae;Stomiidae;125604.0;Family;accepted;Animalia;Chordata;Teleostei;Stomiiformes;Stomiidae;None;Nan;Sierra_Leone_137;Small Bathypelagic predators
926;Euthynnus;Euthynnus;126058.0;Genus;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Euthynnus;Nan;Sierra_Leone_137;Small Tuna
927;Merluccius;Merluccius;125762.0;Genus;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Nan;Sierra_Leone_137;Small demersal invert feeders
928;Synodus variegatus;Synodus variegatus;217670.0;Species;accepted;Animalia;Chordata;Teleostei;Aulopiformes;Synodontidae;Synodus;Synodus variegatus;Sierra_Leone_137;Small demersal predators
929;Clupeidae;Clupeidae;125464.0;Family;accepted;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;None;Nan;Sierra_Leone_137;Small pelagic invert feeders
930;Scombridae;Scombridae;125559.0;Family;accepted;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;None;Nan;Sierra_Leone_137;Small pelagic predators
931;Odontoceti;Odontoceti;148723.0;Superfamily;accepted;Animalia;Chordata;Mammalia;Cetartiodactyla;None;None;Nan;Sierra_Leone_137;Toothed whales and dolphins
932;Testudines;Testudines;2689.0;Order;accepted;Animalia;Chordata;None;Testudines;None;None;Nan;Sierra_Leone_137;Turtles
933;Detritus;Nan;;;Not Found;Nan;Nan;Nan;Nan;Nan;Nan;Nan;Strait_of_Georgia_477;Detritus
934;Pollachius virens;Pollachius virens;126441.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Pollachius;Pollachius virens;Strait_of_Georgia_477;P. cod ad.
935;Pollachius virens;Pollachius virens;126441.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Pollachius;Pollachius virens;Strait_of_Georgia_477;P. cod juv.
936;Paralichthys californicus;Paralichthys californicus;275809.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus;Strait_of_Georgia_477;P. halibut ad.
937;Hippoglossus stenolepis;Hippoglossus stenolepis;274290.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Hippoglossus;Hippoglossus stenolepis;Strait_of_Georgia_477;P. halibut juv.
938;Sebastes alutus;Sebastes alutus;254573.0;Species;accepted;Animalia;Chordata;Teleostei;Perciformes;Sebastidae;Sebastes;Sebastes alutus;Strait_of_Georgia_477;Pac. Ocean perch
939;Merluccius productus;Merluccius productus;272458.0;Species;accepted;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;Merluccius;Merluccius productus;Strait_of_Georgia_477;Pac. hake
940;Atheresthes stomias;Atheresthes stomias;279792.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;Strait_of_Georgia_477;arrowtooth ad.
941;Atheresthes stomias;Atheresthes stomias;279792.0;Species;accepted;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Atheresthes;Atheresthes stomias;Strait_of_Georgia_477;arrowtooth juv.
942;Morus bassanus;Morus bassanus;148776.0;Species;accepted;Animalia;Chordata;Aves;Pelecaniformes;Sulidae;Morus;Morus bassanus;Strait_of_Georgia_477;birds demer pisciv
943;Phalacrocorax auritus;Phalacrocorax auritus;159059.0;Species;accepted;Animalia;Chordata;Aves;Pelecaniformes;Phalacrocoracidae;Phalacrocorax;Phalacrocorax auritus;Strait_of_Georgia_477;birds pelag pisciv
944;Hydrobates pelagicus;Hydrobates pelagicus;137189.0;Species;accepted;Animalia;Chordata;Aves;Procellariiformes;Hydrobatidae;Hydrobates;Hydrobates pelagicus;Strait_of_Georgia_477;birds zooplanktiv
