Unnamed: 0;file_name;node;IsAlive_chatgpt;Taxonomic Level_chatgpt;class_chatgpt_separate_session;family_chatgpt_separate_session;genus_chatgpt_separate_session;kingdom_chatgpt_separate_session;order_chatgpt_separate_session;phylum_chatgpt_separate_session;species_chatgpt_separate_session;IsAlive_x;kingdom_chatgpt;phylum_chatgpt;class_chatgpt;order_chatgpt;family_chatgpt;genus_chatgpt;species_chatgpt;kingdom_baseline;phylum_baseline;class_baseline;order_baseline;family_baseline;genus_baseline;species_baseline;IsAlive_y
368.0;galapagos_floreana_rocky_reef_48;tripneustes urchin;True;Genus;Echinoidea;Toxopneustidae;Tripneustes;Animalia;Camarodonta;Echinodermata;;True;Animalia;Echinodermata;Echinoidea;Camarodonta;Toxopneustidae;Tripneustes;Tripneustes depressus;Animalia;Echinodermata;Echinoidea;Camarodonta;Toxopneustidae;Tripneustes;;True
369.0;galapagos_floreana_rocky_reef_48;worms and ophioroids;True;Phylum;;;;Animalia;;"Mixed: Annelida; Echinodermata";;True;Animalia;"Mixed: Annelida; Echinodermata";;;;;;Animalia;;;;;;;True
370.0;grand_banks_of_newfoundland_105;aplaice +35cm;True;Species;Actinopterygii;Pleuronectidae;Hippoglossoides;Animalia;Pleuronectiformes;Chordata;Hippoglossoides platessoides;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides platessoides;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides platessoides;True
;grand_banks_of_newfoundland_105;"aplaice&lt;=35cm";;;;;;;;;;;;;;;;;;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Hippoglossoides;Hippoglossoides platessoides;True
373.0;grand_banks_of_newfoundland_105;arctic cod;True;Species;Actinopterygii;Gadidae;Boreogadus;Animalia;Gadiformes;Chordata;Boreogadus saida;True;Animalia;Chordata;Actinopterygii;Gadiformes;Gadidae;Boreogadus;Boreogadus saida;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Boreogadus;Boreogadus saida;True
372.0;grand_banks_of_newfoundland_105;arctic squid;True;Species;Cephalopoda;Gonatidae;Gonatus;Animalia;Oegopsida;Mollusca;Gonatus fabricii;True;Animalia;Mollusca;Cephalopoda;Oegopsida;Gonatidae;Gonatus;Gonatus fabricii;Animalia;Mollusca;Cephalopoda;Oegopsida;Gonatidae;Gonatus;;True
374.0;grand_banks_of_newfoundland_105;bivalves;True;Class;Bivalvia;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Bivalvia;;;;;Animalia;Mollusca;Bivalvia;;;;;True
375.0;grand_banks_of_newfoundland_105;capelin;True;Species;Actinopterygii;Osmeridae;Mallotus;Animalia;Osmeriformes;Chordata;Mallotus villosus;True;Animalia;Chordata;Actinopterygii;Osmeriformes;Osmeridae;Mallotus;Mallotus villosus;Animalia;Chordata;Teleostei;Osmeriformes;Osmeridae;Mallotus;Mallotus villosus;True
376.0;grand_banks_of_newfoundland_105;cetaceans;True;Order;Mammalia;;;Animalia;Cetacea;Chordata;;True;Animalia;Chordata;Mammalia;Cetacea;;;;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;True
;grand_banks_of_newfoundland_105;"cod &lt;40 cm";;;;;;;;;;;;;;;;;;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus morhua;True
379.0;grand_banks_of_newfoundland_105;cod + 40cm;True;Species;Actinopterygii;Gadidae;Gadus;Animalia;Gadiformes;Chordata;Gadus morhua;True;Animalia;Chordata;Actinopterygii;Gadiformes;Gadidae;Gadus;Gadus morhua;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus morhua;True
382.0;grand_banks_of_newfoundland_105;dogfish;True;Species;Chondrichthyes;Squalidae;Squalus;Animalia;Squaliformes;Chordata;Squalus acanthias;True;Animalia;Chordata;Chondrichthyes;Squaliformes;Squalidae;Squalus;Squalus acanthias;Animalia;Chordata;Elasmobranchii;Squaliformes;Squalidae;Squalus;Squalus acanthias;True
383.0;grand_banks_of_newfoundland_105;ducks;True;Family;Aves;Anatidae;;Animalia;Anseriformes;Chordata;;True;Animalia;Chordata;Aves;Anseriformes;Anatidae;Somateria;Somateria mollissima;Animalia;Chordata;Aves;Anseriformes;Anatidae;;;True
384.0;grand_banks_of_newfoundland_105;echinoderms;True;Phylum;;;;Animalia;;Echinodermata;;True;Animalia;Echinodermata;;;;;;Animalia;Echinodermata;;;;;;True
385.0;grand_banks_of_newfoundland_105;g. halibut +65cm;True;Species;Actinopterygii;Pleuronectidae;Reinhardtius;Animalia;Pleuronectiformes;Chordata;Reinhardtius hippoglossoides;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;Reinhardtius;Reinhardtius hippoglossoides;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Reinhardtius;Reinhardtius hippoglossoides;True
386.0;grand_banks_of_newfoundland_105;g. halibut juv.;True;Species;Actinopterygii;Pleuronectidae;Reinhardtius;Animalia;Pleuronectiformes;Chordata;Reinhardtius hippoglossoides;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;Reinhardtius;Reinhardtius hippoglossoides;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Reinhardtius;Reinhardtius hippoglossoides;True
387.0;grand_banks_of_newfoundland_105;greenland cod;True;Species;Actinopterygii;Gadidae;Gadus;Animalia;Gadiformes;Chordata;Gadus ogac;True;Animalia;Chordata;Actinopterygii;Gadiformes;Gadidae;Gadus;Gadus ogac;Animalia;Chordata;Teleostei;Gadiformes;Gadidae;Gadus;Gadus macrocephalus;True
388.0;grand_banks_of_newfoundland_105;grey seals;True;Species;Mammalia;Phocidae;Halichoerus;Animalia;Carnivora;Chordata;Halichoerus grypus;True;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Halichoerus;Halichoerus grypus;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Halichoerus;Halichoerus grypus;True
389.0;grand_banks_of_newfoundland_105;harp seals;True;Species;Mammalia;Phocidae;Pagophilus;Animalia;Carnivora;Chordata;Pagophilus groenlandicus;True;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Pagophilus;Pagophilus groenlandicus;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Pagophilus;Pagophilus groenlandicus;True
390.0;grand_banks_of_newfoundland_105;herring;True;Species;Actinopterygii;Clupeidae;Clupea;Animalia;Clupeiformes;Chordata;Clupea harengus;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Clupea;Clupea harengus;Animalia;Chordata;Teleostei;Clupeiformes;Clupeidae;Clupea;Clupea harengus;True
391.0;grand_banks_of_newfoundland_105;hooded seals;True;Species;Mammalia;Phocidae;Cystophora;Animalia;Carnivora;Chordata;Cystophora cristata;True;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Cystophora;Cystophora cristata;Animalia;Chordata;Mammalia;Carnivora;Phocidae;Cystophora;Cystophora cristata;True
392.0;grand_banks_of_newfoundland_105;juv. dem. pisc (- 40cm);True;Family;Actinopterygii;Gadidae;;Animalia;Gadiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Gadiformes;Gadidae;Gadus;morhua;Animalia;;;;;;;True
393.0;grand_banks_of_newfoundland_105;l. dem. pisc (+40 cm);True;Family;Actinopterygii;Gadidae;;Animalia;Gadiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Gadiformes;Gadidae;Gadus;morhua;Animalia;;;;;;;True
394.0;grand_banks_of_newfoundland_105;l.dem.feeders (+ 30cm);True;Family;Actinopterygii;Gadidae;;Animalia;Gadiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Gadiformes;Gadidae;Melanogrammus;aeglefinus;Animalia;;;;;;;True
395.0;grand_banks_of_newfoundland_105;l.zooplankton;True;Phylum;;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Copepoda;Calanoida;Calanidae;Calanus;Calanus finmarchicus;Animalia;;;;;;;True
;grand_banks_of_newfoundland_105;large crabs +95 cm;;;;;;;;;;;;;;;;;;Animalia;Arthropoda;Malacostraca;Decapoda;;;;True
397.0;grand_banks_of_newfoundland_105;lobster;True;Species;Malacostraca;Nephropidae;Homarus;Animalia;Decapoda;Arthropoda;Homarus americanus;True;Animalia;Arthropoda;Malacostraca;Decapoda;Nephropidae;Homarus;Homarus americanus;Animalia;Arthropoda;Malacostraca;Decapoda;Nephropidae;Homarus;Homarus americanus;True
398.0;grand_banks_of_newfoundland_105;lumpfish;True;Species;Actinopterygii;Cyclopteridae;Cyclopterus;Animalia;Scorpaeniformes;Chordata;Cyclopterus lumpus;True;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Cyclopteridae;Cyclopterus;Cyclopterus lumpus;Animalia;Chordata;Teleostei;Perciformes;Cyclopteridae;Cyclopterus;Cyclopterus lumpus;True
399.0;grand_banks_of_newfoundland_105;o.benthic inver;True;Phylum;;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;Nephropidae;Nephrops;Nephrops norvegicus;Animalia;;;;;;;True
400.0;grand_banks_of_newfoundland_105;o.s.demersals;True;Family;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;;;;;Animalia;;;;;;;True
402.0;grand_banks_of_newfoundland_105;piscivorous birds;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;Suliformes;Sulidae;Morus;Morus bassanus;Animalia;Chordata;Aves;;;;;True
403.0;grand_banks_of_newfoundland_105;planktivorous birds;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;Charadriiformes;Laridae;Rissa;Rissa tridactyla;Animalia;Chordata;Aves;;;;;True
404.0;grand_banks_of_newfoundland_105;polychaetes;True;Class;Polychaeta;;;Animalia;;Annelida;;True;Animalia;Annelida;Polychaeta;;;;;Animalia;Annelida;Polychaeta;;;;;True
405.0;grand_banks_of_newfoundland_105;redfish;True;Genus;Actinopterygii;Sebastidae;Sebastes;Animalia;Scorpaeniformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Sebastidae;Sebastes;;Animalia;Chordata;Teleostei;Perciformes;Sebastidae;Sebastes;;True
406.0;grand_banks_of_newfoundland_105;s.dem.feeders;True;Family;Actinopterygii;Pleuronectidae;;Animalia;Pleuronectiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;Limanda;limanda;Animalia;;;;;;;True
407.0;grand_banks_of_newfoundland_105;s.zooplankton;True;Phylum;;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Copepoda;Calanoida;Paracalanidae;Pseudocalanus;Pseudocalanus spp.;Animalia;;;;;;;True
408.0;grand_banks_of_newfoundland_105;salmon;True;Species;Actinopterygii;Salmonidae;Salmo;Animalia;Salmoniformes;Chordata;Salmo salar;True;Animalia;Chordata;Actinopterygii;Salmoniformes;Salmonidae;Salmo;Salmo salar;Animalia;Chordata;Teleostei;Salmoniformes;Salmonidae;Salmo;Salmo salar;True
409.0;grand_banks_of_newfoundland_105;sandlance;True;Genus;Actinopterygii;Ammodytidae;Ammodytes;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Ammodytidae;Ammodytes;Ammodytes americanus;Animalia;Chordata;Teleostei;Perciformes;Ammodytidae;Ammodytes;Ammodytes dubius;True
410.0;grand_banks_of_newfoundland_105;shortfinned squid;True;Species;Cephalopoda;Ommastrephidae;Illex;Animalia;Oegopsida;Mollusca;Illex illecebrosus;True;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;Illex;Illex illecebrosus;Animalia;Mollusca;Cephalopoda;Oegopsida;Ommastrephidae;Illex;Illex illecebrosus;True
411.0;grand_banks_of_newfoundland_105;shrimp;True;Species;Malacostraca;Pandalidae;Pandalus;Animalia;Decapoda;Arthropoda;Pandalus borealis;True;Animalia;Arthropoda;Malacostraca;Decapoda;Pandalidae;Pandalus;Pandalus borealis;Animalia;Arthropoda;Malacostraca;Decapoda;Pandalidae;Pandalus;;True
412.0;grand_banks_of_newfoundland_105;skates;True;Order;Chondrichthyes;;;Animalia;Rajiformes;Chordata;;True;Animalia;Chordata;Chondrichthyes;Rajiformes;Rajidae;;;Animalia;Chordata;Elasmobranchii;Rajiformes;Rajidae;;;True
;grand_banks_of_newfoundland_105;small crabs - 95 cm;;;;;;;;;;;;;;;;;;Animalia;Arthropoda;Malacostraca;Decapoda;;;;True
414.0;grand_banks_of_newfoundland_105;small mesopelagics;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Clupea;Clupea harengus;Animalia;;;;;;;True
415.0;grand_banks_of_newfoundland_105;small pelagics;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Osmeriformes;Osmeridae;Mallotus;Mallotus villosus;Animalia;;;;;;;True
416.0;grand_banks_of_newfoundland_105;transient mackerel ( +29cm);True;Species;Actinopterygii;Scombridae;Scomber;Animalia;Scombriformes;Chordata;scombrus;True;Animalia;Chordata;Actinopterygii;Scombriformes;Scombridae;Scomber;scombrus;Animalia;Chordata;Teleostei;Scombriformes;Scombridae;Scomber;Scomber scombrus;True
417.0;grand_banks_of_newfoundland_105;transient pelagics;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Scombriformes;Scombridae;Thunnus;Thunnus thynnus;Animalia;;;;;;;True
418.0;grand_banks_of_newfoundland_105;walrus;True;Species;Mammalia;Odobenidae;Odobenus;Animalia;Carnivora;Chordata;Odobenus rosmarus;True;Animalia;Chordata;Mammalia;Carnivora;Odobenidae;Odobenus;Odobenus rosmarus;Animalia;Chordata;Mammalia;Carnivora;Odobenidae;Odobenus;Odobenus rosmarus;True
419.0;grand_banks_of_newfoundland_105;winter flounder;True;Species;Actinopterygii;Pleuronectidae;Pseudopleuronectes;Animalia;Pleuronectiformes;Chordata;Pseudopleuronectes americanus;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;Pseudopleuronectes;Pseudopleuronectes americanus;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Pseudopleuronectes;Pseudopleuronectes americanus;True
420.0;grand_banks_of_newfoundland_105;witch flounder;True;Species;Actinopterygii;Pleuronectidae;Glyptocephalus;Animalia;Pleuronectiformes;Chordata;Glyptocephalus cynoglossus;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;Glyptocephalus;Glyptocephalus cynoglossus;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Glyptocephalus;Glyptocephalus cynoglossus;True
421.0;grand_banks_of_newfoundland_105;yellowtail flounders;True;Species;Actinopterygii;Pleuronectidae;Limanda;Animalia;Pleuronectiformes;Chordata;Limanda ferruginea;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Pleuronectidae;Limanda;Limanda ferruginea;Animalia;Chordata;Teleostei;Pleuronectiformes;Pleuronectidae;Myzopsetta;Myzopsetta ferruginea;True
422.0;gulf_of_california_450;benthic inv.;True;Phylum;;;;Animalia;;;;True;Animalia;;;;;;;Animalia;;;;;;;True
423.0;gulf_of_california_450;callinectes sp.;True;Genus;Malacostraca;Portunidae;Callinectes;Animalia;Decapoda;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Callinectes;Callinectes bellicosus;Animalia;Arthropoda;Malacostraca;Decapoda;Portunidae;Callinectes;;True
424.0;gulf_of_california_450;cephalopoda;True;Class;Cephalopoda;;;Animalia;;Mollusca;;True;Animalia;Mollusca;Cephalopoda;;;;;Animalia;Mollusca;Cephalopoda;;;;;True
425.0;gulf_of_california_450;coastal birds;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;Charadriiformes;Laridae;;;Animalia;Chordata;Aves;;;;;True
427.0;gulf_of_california_450;elasmobranchi (rays);True;Class;Chondrichthyes;;;Animalia;;Chordata;;True;Animalia;Chordata;Chondrichthyes;Batoidea;Myliobatidae;Myliobatis;;Animalia;Chordata;Elasmobranchii;;;;;True
428.0;gulf_of_california_450;elasmobranchi (sharks);True;Class;Chondrichthyes;;;Animalia;;Chordata;;True;Animalia;Chordata;Chondrichthyes;;;;;Animalia;Chordata;Elasmobranchii;;;;;True
429.0;gulf_of_california_450;farfantepenaeus californiensis (adults);True;Species;Malacostraca;Penaeidae;Farfantepenaeus;Animalia;Decapoda;Arthropoda;Farfantepenaeus californiensis;True;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Farfantepenaeus;Farfantepenaeus californiensis;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Penaeus (Farfantepenaeus) californiensis;True
430.0;gulf_of_california_450;farfantepenaeus californiensis (juveniles);True;Species;Malacostraca;Penaeidae;Farfantepenaeus;Animalia;Decapoda;Arthropoda;californiensis;True;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Farfantepenaeus;californiensis;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Penaeus (Farfantepenaeus) californiensis;True
431.0;gulf_of_california_450;flat fishes;True;Order;Actinopterygii;;;Animalia;Pleuronectiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus;Animalia;Chordata;Teleostei;Carangiformes;;;;True
432.0;gulf_of_california_450;haemulidae;True;Family;Actinopterygii;Haemulidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Haemulidae;Orthopristis;reddingi;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Haemulidae;;;True
433.0;gulf_of_california_450;litopenaeus stylirostris (adults);True;Species;Malacostraca;Penaeidae;Litopenaeus;Animalia;Decapoda;Arthropoda;Litopenaeus stylirostris;True;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Litopenaeus;Litopenaeus stylirostris;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Penaeus (Litopenaeus) stylirostris;True
434.0;gulf_of_california_450;litopenaeus stylirostris (juveniles);True;Species;Malacostraca;Penaeidae;Litopenaeus;Animalia;Decapoda;Arthropoda;stylirostris;True;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Litopenaeus;stylirostris;Animalia;Arthropoda;Malacostraca;Decapoda;Penaeidae;Penaeus;Penaeus (Litopenaeus) stylirostris;True
435.0;gulf_of_california_450;macrophytes;True;Class;Liliopsida;;;Plantae;;Tracheophyta;;True;Plantae;Tracheophyta;Liliopsida;Alismatales;Ruppiaceae;Ruppia;Ruppia maritima;Plantae;;;;;;;True
436.0;gulf_of_california_450;marine birds;True;Class;Aves;;;Animalia;;Chordata;;True;Animalia;Chordata;Aves;;;;;Animalia;Chordata;Aves;;;;;True
437.0;gulf_of_california_450;merluccidae;True;Family;Actinopterygii;Merluccidae;;Animalia;Gadiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Gadiformes;Merluccidae;;;Animalia;Chordata;Teleostei;Gadiformes;Merlucciidae;;;True
438.0;gulf_of_california_450;mojarras;True;Family;Actinopterygii;Gerreidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Gerreidae;Diapterus;;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Gerreidae;;;True
439.0;gulf_of_california_450;myctophidos;True;Family;Actinopterygii;Myctophidae;;Animalia;Myctophiformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Myctophiformes;Myctophidae;Benthosema;Benthosema panamense;Animalia;Chordata;Teleostei;Myctophiformes;Myctophidae;;;True
440.0;gulf_of_california_450;mysticeti;True;Order;Mammalia;;;Animalia;Cetacea;Chordata;;True;Animalia;Chordata;Mammalia;Cetacea;;;;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;True
441.0;gulf_of_california_450;odontoceti;True;Order;Mammalia;;;Animalia;Cetacea;Chordata;;True;Animalia;Chordata;Mammalia;Cetacea;;;;Animalia;Chordata;Mammalia;Cetartiodactyla;;;;True
442.0;gulf_of_california_450;other fishes;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;;;;;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sparidae;;;True
443.0;gulf_of_california_450;phocoena sinus;True;Species;Mammalia;Phocoenidae;Phocoena;Animalia;Cetacea;Chordata;Phocoena sinus;True;Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Phocoena;Phocoena sinus;Animalia;Chordata;Mammalia;Cetartiodactyla;Phocoenidae;Phocoena;Phocoena sinus;True
445.0;gulf_of_california_450;polychaeta;True;Class;Polychaeta;;;Animalia;;Annelida;;True;Animalia;Annelida;Polychaeta;;;;;Animalia;Annelida;Polychaeta;;;;;True
446.0;gulf_of_california_450;rhinobatidae;True;Family;Chondrichthyes;Rhinobatidae;;Animalia;Rhinopristiformes;Chordata;;True;Animalia;Chordata;Chondrichthyes;Rhinopristiformes;Rhinobatidae;Rhinobatos;;Animalia;Chordata;Elasmobranchii;Rhinopristiformes;Rhinobatidae;;;True
447.0;gulf_of_california_450;sciaenidae;True;Family;Actinopterygii;Sciaenidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Cynoscion;;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;;;True
448.0;gulf_of_california_450;serranidae;True;Family;Actinopterygii;Serranidae;;Animalia;Perciformes;Chordata;;True;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Epinephelus;;Animalia;Chordata;Teleostei;Perciformes;Serranidae;;;True
449.0;gulf_of_california_450;sicyonia penicillata;True;Species;Malacostraca;Sicyoniidae;Sicyonia;Animalia;Decapoda;Arthropoda;penicillata;True;Animalia;Arthropoda;Malacostraca;Decapoda;Sicyoniidae;Sicyonia;penicillata;Animalia;Arthropoda;Malacostraca;Decapoda;Sicyoniidae;Sicyonia;Sicyonia penicillata;True
450.0;gulf_of_california_450;small pelagics;True;Class;Actinopterygii;;;Animalia;;Chordata;;True;Animalia;Chordata;Actinopterygii;Clupeiformes;Clupeidae;Sardinops;sagax;Animalia;;;;;;;True
451.0;gulf_of_california_450;stomatopoda;True;Order;Malacostraca;;;Animalia;Stomatopoda;Arthropoda;;True;Animalia;Arthropoda;Malacostraca;Stomatopoda;;;;Animalia;Arthropoda;Malacostraca;Stomatopoda;;;;True
452.0;gulf_of_california_450;totoaba macdonaldi (adults);True;Species;Actinopterygii;Sciaenidae;Totoaba;Animalia;Perciformes;Chordata;Totoaba macdonaldi;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Totoaba;Totoaba macdonaldi;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Totoaba;Totoaba macdonaldi;True
453.0;gulf_of_california_450;totoaba macdonaldi (juveniles);True;Species;Actinopterygii;Sciaenidae;Totoaba;Animalia;Perciformes;Chordata;Totoaba macdonaldi;True;Animalia;Chordata;Actinopterygii;Perciformes;Sciaenidae;Totoaba;Totoaba macdonaldi;Animalia;Chordata;Teleostei;Eupercaria incertae sedis;Sciaenidae;Totoaba;Totoaba macdonaldi;True
454.0;gulf_of_california_450;zalophus californianus;True;Species;Mammalia;Otariidae;Zalophus;Animalia;Carnivora;Chordata;Zalophus californianus;True;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus;Animalia;Chordata;Mammalia;Carnivora;Otariidae;Zalophus;Zalophus californianus;True
455.0;gulf_of_california_450;zooplankton;True;Phylum;;;;Animalia;;Arthropoda;;True;Animalia;Arthropoda;Copepoda;Calanoida;Acartiidae;Acartia;Acartia tonsa;Animalia;;;;;;;True
